cntry_code,year,proj_r1Gini_SSP1,proj_r1Gini_SSP2,proj_r1Gini_SSP3,proj_r1Gini_SSP4,proj_r1Gini_SSP5,proj_rmultiGini_SSP1,proj_rmultiGini_SSP2,proj_rmultiGini_SSP3,proj_rmultiGini_SSP4,proj_rmultiGini_SSP5,gini_std
CHL,2038,53.047649,57.493732,62.863682,62.491638,52.079063,52.625446,54.427967,57.243717,57.884228,51.590385,12.706711
CHL,2039,52.756077,57.379925,63.068935,62.622013,51.719154,52.447529,54.34404,57.336937,57.952904,51.33963,12.813723
CHL,2040,52.457565,57.25927,63.273396,62.750748,51.350533,52.264057,54.254826,57.429321,58.019875,51.081272,12.923635
CHL,2041,52.152775,57.131863,63.477211,62.87775,50.97411,52.075764,54.160343,57.521095,58.085003,50.81636,13.035971
CHL,2042,51.846275,56.991589,63.682896,62.998714,50.594353,51.886417,54.062389,57.615322,58.148972,50.548466,13.148416
CHL,2043,51.533394,56.844566,63.887741,63.117874,50.206108,51.691837,53.959068,57.70866,58.21104,50.272938,13.263581
CHL,2044,51.214294,56.69096,64.091766,63.235271,49.809387,51.492142,53.850468,57.801144,58.271255,49.989727,13.381433
CHL,2045,50.889194,56.530804,64.294998,63.350948,49.404266,51.287464,53.73661,57.89278,58.329662,49.698807,13.501933
CHL,2046,50.559105,56.364189,64.497612,63.46524,48.992313,51.079006,53.617523,57.983826,58.386681,49.402058,13.624425
CHL,2047,50.232113,56.186096,64.701218,63.578381,48.581387,50.870205,53.495007,58.076946,58.444363,49.102394,13.746819
CHL,2048,49.899563,56.001492,64.903992,63.689674,48.16217,50.656673,53.367104,58.169193,58.500084,48.794922,13.87167
CHL,2049,49.561562,55.810513,65,63.799156,47.734619,50.438484,53.233898,58.260578,58.553898,48.479549,13.99896
CHL,2050,49.218723,55.613914,65,63.907455,47.299274,50.216228,53.096191,58.351662,58.606529,48.156799,14.128602
CHL,2051,48.871643,55.411663,65,64.014732,46.857056,49.990597,52.95393,58.442856,58.658173,47.827751,14.260159
CHL,2052,48.523132,55.200626,65,64.120285,46.410667,49.763794,52.809143,58.538006,58.710533,47.494225,14.391997
CHL,2053,48.169872,54.983814,65,64.224243,45.956154,49.53281,52.6595,58.632607,58.7612,47.152748,14.526014
CHL,2054,47.811974,54.761272,65,64.32663,45.493484,49.297707,52.505016,58.726662,58.810196,46.803211,14.662198
CHL,2055,47.449474,54.533081,65,64.427444,45.022545,49.058487,52.34573,58.820171,58.857521,46.445461,14.800543
CHL,2056,47.082947,54.299591,65,64.52697,44.54414,48.815773,52.181999,58.913895,58.903526,46.080402,14.940795
CHL,2057,46.712994,54.059402,65,64.624451,44.058685,48.571167,52.016026,59.012012,58.949589,45.709248,15.081677
CHL,2058,46.338539,53.813591,65,64.7202,43.564686,48.322407,51.845142,59.109596,58.993793,45.329422,15.224737
CHL,2059,45.959743,53.562256,65,64.814232,43.062145,48.069565,51.669407,59.206661,59.036175,44.940838,15.369978
CHL,2060,45.576576,53.30542,65,64.90657,42.550907,47.812622,51.488823,59.303215,59.076759,44.543327,15.517401
CHL,2061,45.189404,53.043346,65,64.997177,42.03146,47.551918,51.303638,59.400043,59.11549,44.137386,15.666897
CHL,2062,44.796997,52.773293,65,65,41.502563,47.28867,51.1157,59.500523,59.153141,43.723969,15.817505
CHL,2063,44.400295,52.497715,65,65,40.964664,47.02124,50.922779,59.600513,59.18877,43.301121,15.970352
CHL,2064,43.99939,52.216743,65,65,40.417713,46.749683,50.724945,59.700039,59.22242,42.86874,16.125448
CHL,2065,43.594246,51.930397,65,65,39.861565,46.473965,50.522209,59.799107,59.25412,42.426666,16.282797
CHL,2066,43.185738,51.639656,65,65,39.297543,46.19503,50.31572,59.898216,59.28373,41.976387,16.442089
CHL,2067,42.774521,51.34668,65,65,38.725994,45.914063,50.10762,59.999294,59.311623,41.518425,16.602118
CHL,2068,42.359116,51.048359,65,65,38.144913,45.628849,49.894539,60.099918,59.337315,41.050247,16.764456
CHL,2069,41.939548,50.744747,65,65,37.55418,45.339394,49.676502,60.200115,59.360855,40.571716,16.929119
CHL,2070,41.515896,50.435848,65,65,36.953758,45.045734,49.453514,60.299896,59.382271,40.082726,17.096109
CHL,2071,41.08971,50.122417,65,65,36.346272,44.74971,49.226421,60.399567,59.400509,39.58638,17.264807
CHL,2072,40.663368,49.804211,65,65,35.73315,44.452976,48.997097,60.500198,59.415443,39.082916,17.433277
CHL,2073,40.232864,49.480686,65,65,35.109859,44.151878,48.762684,60.600418,59.427937,38.568386,17.604141
CHL,2074,39.798264,49.151955,65,65,34.476341,43.846458,48.523251,60.700237,59.438038,38.042694,17.777418
CHL,2075,39.359604,48.817982,65,65,33.832508,43.536732,48.27877,60.799671,59.445766,37.505711,17.953114
CHL,2076,38.91877,48.479225,65,65,33.181637,43.224937,48.029732,60.898853,59.44886,36.961311,18.130503
CHL,2077,38.478428,48.134274,65,65,32.524975,42.912445,47.777405,60.998329,59.446987,36.408909,18.307661
CHL,2078,38.033932,47.784042,65,65,31.857475,42.595482,47.519878,61.09742,59.442345,35.844574,18.487316
CHL,2079,37.585331,47.428539,65,65,31.179029,42.274067,47.257156,61.196136,59.434967,35.26815,18.669487
CHL,2080,37.132645,47.06781,65,65,30.489532,41.948208,46.989243,61.294479,59.424854,34.679508,18.854185
CHL,2081,36.678574,46.702038,65,65,29.793671,41.621101,46.716351,61.39254,59.408627,34.084156,19.040421
CHL,2082,36.228214,46.329693,65,65,29.094381,41.293049,46.43943,61.490582,59.385857,33.479755,19.226391
CHL,2083,35.773743,45.951973,65,65,28.383556,40.960445,46.157104,61.588272,59.359917,32.862526,19.41494
CHL,2084,35.315102,45.568924,65,65,27.661011,40.623257,45.869392,61.685616,59.33083,32.232273,19.606089
CHL,2085,34.852379,45.180607,65,65,26.926683,40.281521,45.576305,61.782616,59.298588,31.588879,19.799847
CHL,2086,34.389793,44.786987,65,65,26.188051,39.94025,45.277851,61.879288,59.258755,30.941147,19.994709
CHL,2087,33.935207,44.386448,65,65,25.449404,39.598907,44.974819,61.975742,59.211388,30.28438,20.188332
CHL,2088,33.476467,43.98045,65,65,24.698439,39.252903,44.666176,62.07188,59.160374,29.61384,20.384619
CHL,2089,33.013557,43.569061,65,65,23.93502,38.902225,44.351952,62.167706,59.105736,28.929379,20.583599
CHL,2090,32.546513,43.152225,65,65,23.159004,38.546898,44.032093,62.263214,59.047474,28.23082,20.785278
CHL,2091,32.077034,42.730499,65,65,22.373373,38.188896,43.707222,62.358452,58.981613,27.521627,20.989084
CHL,2092,31.60734,42.303558,65,65,21.57855,37.827694,43.377895,62.45348,58.908573,26.799206,21.194229
CHL,2093,31.133291,41.871071,65,65,20.770285,37.461555,43.042767,62.548225,58.831455,26.061693,21.402184
CHL,2094,30.654938,41.433075,65,65,19.948456,37.090504,42.701851,62.642693,58.750256,25.308929,21.612984
CHL,2095,30.172247,40.989578,65,65,19.112862,36.714523,42.355122,62.736881,58.664963,24.540699,21.826637
CHL,2096,29.689621,40.541695,65,65,18.271559,36.338821,42.003895,62.830711,58.571552,23.76647,22.041656
CHL,2097,29.214468,40.090225,65,65,17.427761,35.961308,41.648243,62.924129,58.470554,22.979441,22.256428
CHL,2098,28.734892,39.633148,65,65,16.569582,35.578732,41.286602,63.017288,58.364956,22.176228,22.474113
CHL,2099,28.250906,39.170433,65,65,15.696845,35.191113,40.918953,63.110195,58.254761,21.356634,22.694742
CHL,2100,27.762533,38.702045,65,65,15,34.798454,40.545242,63.202843,58.13995,20.52046,22.918325
CHN,2011,48.099998,48.099998,48.099998,48.099998,48.099998,46.56221,46.550194,46.538052,46.538567,46.552658,11.510286
CHN,2012,48.250111,48.392357,48.495529,48.549408,48.311676,46.706303,46.776066,46.852859,46.927296,46.770798,11.625444
CHN,2013,47.892101,48.158573,48.333195,48.444881,47.953308,46.319786,46.447235,46.569359,46.72234,46.383713,11.829248
CHN,2014,47.8032,48.202934,48.459763,48.633442,47.865326,46.264843,46.458523,46.633675,46.870182,46.329681,12.071155
CHN,2015,47.577114,48.113785,48.46093,48.701214,47.637966,46.056538,46.318787,46.551632,46.877129,46.119698,12.334417
CHN,2016,47.2374,47.90324,48.320839,48.646431,47.299145,45.727261,46.047035,46.309788,46.746281,45.791306,12.644014
CHN,2017,46.988564,47.751076,48.25996,48.685417,47.050175,45.500263,45.869915,46.183758,46.739777,45.56395,13.001037
CHN,2018,46.800758,47.745056,48.406815,48.879536,46.784985,45.354912,45.872044,46.304413,46.918976,45.328476,13.391414
CHN,2019,46.563648,47.699928,48.5089,49.046738,46.475288,45.159035,45.830978,46.369011,47.065472,45.051239,13.808168
CHN,2020,46.303703,47.643154,48.609642,49.216106,46.134342,44.944191,45.779411,46.429562,47.214046,44.748062,14.254101
CHN,2021,46.028568,47.582329,48.718018,49.397316,45.769897,44.719063,45.726067,46.496464,47.375938,44.427872,14.725862
CHN,2022,45.745277,47.529499,48.852905,49.60503,45.388992,44.487328,45.670097,46.56728,47.549694,44.094421,15.221828
CHN,2023,45.439777,47.465294,48.985954,49.813572,44.97731,44.236275,45.603119,46.632862,47.723347,43.734737,15.744189
CHN,2024,45.112392,47.390316,49.117592,50.022858,44.535667,43.965981,45.525581,46.693626,47.896679,43.349442,16.291689
CHN,2025,44.763531,47.305061,49.248169,50.232681,44.064987,43.676582,45.437897,46.749916,48.069351,42.939194,16.862856
CHN,2026,44.398853,47.217907,49.389339,50.409561,43.572308,43.37442,45.349781,46.815456,48.201756,42.511826,17.454485
CHN,2027,44.005707,47.124413,49.545689,50.53352,43.045609,43.065609,45.265209,46.892742,48.294422,42.073982,18.058443
CHN,2028,43.592434,47.022518,49.702808,50.653503,42.493851,42.738293,45.172222,46.967621,48.380978,41.614285,18.68125
CHN,2029,43.159859,46.913082,49.861477,50.769855,41.918724,42.393089,45.071724,47.041008,48.461796,41.13406,19.321022
CHN,2030,42.708561,46.79686,50.022419,50.882778,41.321625,42.030357,44.964489,47.113758,48.537079,40.6343,19.975763
CHN,2031,42.25185,46.683792,50.198215,51.003067,40.719547,41.665436,44.862083,47.200699,48.619495,40.134293,20.639826
CHN,2032,41.789783,46.572983,50.393471,51.129116,40.112007,41.297585,44.765266,47.302486,48.70792,39.632332,21.310648
CHN,2033,41.342026,46.403114,50.51556,51.216354,39.578484,40.949646,44.600685,47.316006,48.749664,39.220345,21.983812
CHN,2034,40.880127,46.223938,50.636665,51.300102,39.027439,40.587143,44.4282,47.328243,48.787277,38.787872,22.652937
CHN,2035,40.40461,46.035713,50.756889,51.380447,38.458828,40.210487,44.248009,47.339314,48.820847,38.334751,23.316826
CHN,2036,39.92271,45.84317,50.884651,51.463951,37.881329,39.828011,44.065613,47.359146,48.858074,37.871101,23.972614
CHN,2037,39.426994,45.63842,51.019638,51.543831,37.286522,39.440514,43.882431,47.387657,48.898457,37.396767,24.617853
CHN,2038,38.919121,45.424812,51.153702,51.620262,36.674713,39.040096,43.691566,47.414974,48.934746,36.902351,25.255474
CHN,2039,38.399529,45.202652,51.286999,51.693489,36.045982,38.627213,43.493301,47.44128,48.967216,36.388058,25.885096
CHN,2040,37.868629,44.972103,51.419586,51.763573,35.400517,38.202225,43.287773,47.46666,48.995953,35.854164,26.506449
CHN,2041,37.336708,44.738235,51.559959,51.839218,34.75135,37.777088,43.080856,47.501114,49.031151,35.316013,27.116657
CHN,2042,36.79834,44.494255,51.70834,51.914188,34.091034,37.348618,42.873093,47.544212,49.070431,34.768265,27.715872
CHN,2043,36.249947,44.242096,51.856007,51.986134,33.414894,36.909302,42.658119,47.586391,49.10611,34.202225,28.306553
CHN,2044,35.69191,43.982048,52.003086,52.055222,32.723045,36.459549,42.436203,47.627792,49.138409,33.618164,28.888874
CHN,2045,35.124527,43.714211,52.149612,52.12154,32.015556,35.999653,42.207424,47.668476,49.167419,33.016243,29.463053
CHN,2046,34.557533,43.442261,52.303219,52.194553,31.305002,35.540977,41.976028,47.717419,49.204235,32.411289,30.026756
CHN,2047,33.984962,43.158447,52.463696,52.266998,30.583239,35.079865,41.743172,47.774033,49.245636,31.797245,30.580671
CHN,2048,33.403931,42.866966,52.623623,52.336769,29.846291,34.60952,41.503433,47.829941,49.283886,31.166115,31.127211
CHN,2049,32.814678,42.568012,52.783081,52.404007,29.094133,34.130219,41.256981,47.885239,49.319153,30.517994,31.666796
CHN,2050,32.21685,42.260754,52.94133,52.467804,28.326124,33.641499,41.002777,47.939068,49.350395,29.852173,32.19997
CHN,2051,31.623375,41.948654,53.107048,52.535233,27.5569,33.158142,40.744915,48.001667,49.385929,29.18552,32.725651
CHN,2052,31.020908,41.624752,53.281704,52.599163,26.771816,32.671478,40.484741,48.072056,49.424171,28.507944,33.244144
CHN,2053,30.410736,41.293213,53.455761,52.660393,25.971153,32.176384,40.217533,48.141743,49.459343,27.813202,33.757622
CHN,2054,29.793026,40.954247,53.629276,52.719116,25.154816,31.673044,39.943504,48.210804,49.491676,27.101238,34.266556
CHN,2055,29.167881,40.607956,53.802341,52.775402,24.322622,31.161596,39.662731,48.279354,49.521267,26.37192,34.77137
CHN,2056,28.539375,40.257423,53.98357,52.832989,23.479778,30.646763,39.378761,48.357521,49.55249,25.631351,35.271431
CHN,2057,27.901249,39.896076,54.175148,52.88575,22.618837,30.127831,39.092293,48.443684,49.584797,24.877487,35.76685
CHN,2058,27.255844,39.527454,54.366341,52.935978,21.741457,29.600937,38.799015,48.529408,49.614273,24.105696,36.259434
CHN,2059,26.603252,39.151653,54.557159,52.983711,20.847443,29.066135,38.498981,48.614716,49.640976,23.315746,36.749615
CHN,2060,25.943428,38.768723,54.747631,53.028999,19.936478,28.523422,38.192238,48.699638,49.664978,22.507355,37.23782
CHN,2061,25.280575,38.382221,54.946217,53.071301,19.014149,27.977657,37.88287,48.794121,49.68565,21.687017,37.723328
CHN,2062,24.608459,37.986145,55.155415,53.106934,18.072689,27.427898,37.57103,48.896236,49.705276,20.852005,38.206291
CHN,2063,23.929138,37.582958,55.364338,53.139832,17.113548,26.870205,37.252403,48.998047,49.721897,19.997723,38.688431
CHN,2064,23.242662,37.172775,55.573017,53.170048,16.136499,26.304626,36.92704,49.099594,49.735577,19.123922,39.170151
CHN,2065,22.548962,36.755596,55.781467,53.197628,15.141119,25.73111,36.594933,49.200897,49.746387,18.230165,39.651794
CHN,2066,21.855675,36.335888,55.996429,53.218933,15,25.158524,36.261276,49.309879,49.750076,17.328676,40.131664
CHN,2067,21.156326,35.908211,56.21983,53.233093,15,24.582279,35.925163,49.424652,49.750824,16.411438,40.610809
CHN,2068,20.449764,35.473587,56.443054,53.244205,15,23.99806,35.582268,49.539246,49.748257,15.473464,41.090866
CHN,2069,19.73592,35.032043,56.666134,53.252327,15,23.405804,35.232582,49.65369,49.742439,15,41.572182
CHN,2070,19.014771,34.58358,56.889046,53.25745,15,22.805454,34.87611,49.767963,49.733395,15,42.05505
CHN,2071,18.293861,34.131065,57.116562,53.25071,15,22.205828,34.516148,49.887672,49.710762,15,42.537704
CHN,2072,17.567043,33.669601,57.350086,53.234249,15,21.602034,34.152557,50.011139,49.682632,15,43.021255
CHN,2073,16.832775,33.201138,57.583504,53.214218,15,20.989983,33.782013,50.13451,49.650639,15,43.507164
CHN,2074,16.091007,32.725761,57.816818,53.190609,15,20.3696,33.404537,50.257782,49.614784,15,43.995712
CHN,2075,15.341694,32.24337,58.050034,53.163452,15,19.740822,33.020031,50.380962,49.575111,15,44.487148
CHN,2076,15,31.75502,58.285851,53.120251,15,19.115877,32.629677,50.507221,49.517044,15,44.978855
CHN,2077,15,31.256746,58.525108,53.065468,15,18.486767,32.234116,50.635479,49.451408,15,45.472698
CHN,2078,15,30.751385,58.764305,53.006413,15,17.849083,31.831343,50.763695,49.381153,15,45.970112
CHN,2079,15,30.238873,59.003452,52.943111,15,17.202732,31.421293,50.891872,49.306324,15,46.471317
CHN,2080,15,29.719257,59.242527,52.8755,15,16.547569,31.003973,51.019993,49.226871,15,46.976543
CHN,2081,15,29.192467,59.482723,52.790001,15,15.89907,30.5793,51.149452,49.126949,15,47.482368
CHN,2082,15,28.655788,59.724411,52.692165,15,15.246405,30.148344,51.2798,49.018261,15,47.991299
CHN,2083,15,28.111721,59.966084,52.589291,15,15,29.709761,51.410152,48.904137,15,48.504784
CHN,2084,15,27.56028,60.207722,52.481316,15,15,29.263538,51.540485,48.784523,15,49.023014
CHN,2085,15,27.001465,60.449326,52.368244,15,15,28.809626,51.670803,48.659439,15,49.546169
CHN,2086,15,26.435162,60.691101,52.237709,15,15,28.347931,51.801342,48.514465,15,50.073746
CHN,2087,15,25.859903,60.933151,52.095448,15,15,27.879026,51.93211,48.36013,15,50.606335
CHN,2088,15,25.276985,61.175205,51.947353,15,15,27.402098,52.062901,48.199512,15,51.144371
CHN,2089,15,24.686455,61.417252,51.793362,15,15,26.917145,52.193703,48.032551,15,51.688007
CHN,2090,15,24.088161,61.659271,51.633369,15,15,26.424019,52.32449,47.859146,15,52.237389
CHN,2091,15,23.484135,61.901169,51.460613,15,15,25.925064,52.455154,47.671413,15,52.793789
CHN,2092,15,22.873112,62.142937,51.278481,15,15,25.418854,52.58585,47.475147,15,53.356308
CHN,2093,15,22.25424,62.384712,51.089787,15,15,24.904333,52.716572,47.271824,15,53.925091
CHN,2094,15,21.627382,62.62648,50.894402,15,15,24.381306,52.847301,47.061306,15,54.500278
CHN,2095,15,20.992483,62.868244,50.692276,15,15,23.849695,52.978039,46.843555,15,55.082008
CHN,2096,15,20.354599,63.10981,50.480808,15,15,23.315388,53.108562,46.615547,15,55.665466
CHN,2097,15,19.712227,63.351162,50.262131,15,15,22.774006,53.239025,46.379028,15,56.254768
CHN,2098,15,19.061737,63.592537,50.036232,15,15,22.223909,53.36953,46.134766,15,56.850941
CHN,2099,15,18.40303,63.833893,49.802937,15,15,21.664988,53.500023,45.882557,15,57.454132
CHN,2100,15,17.735991,64.075241,49.562115,15,15,21.097111,53.630524,45.622276,15,58.064472
COL,2011,55.297523,55.257946,55.146301,55.142483,55.219181,54.926247,54.879871,54.748337,54.744427,54.835217,9.4029036
COL,2012,55.392326,55.552937,55.735199,55.763878,55.446438,54.652508,54.724663,54.882164,54.942516,54.72084,9.3669329
COL,2013,55.238586,55.600407,55.949947,56.010841,55.291313,54.520172,54.709732,54.998165,55.122433,54.586491,9.362834
COL,2014,55.095963,55.659763,56.177032,56.270206,55.140831,54.408348,54.714024,55.128822,55.317059,54.464985,9.367527
COL,2015,54.896294,55.663467,56.360291,56.485535,54.938618,54.236568,54.65794,55.208202,55.460133,54.289913,9.3815308
COL,2016,54.663872,55.658302,56.544891,56.704151,54.704876,54.036442,54.598812,55.291389,55.609459,54.087914,9.410759
COL,2017,54.626343,55.737621,56.770901,57.003941,54.664886,54.037834,54.652176,55.440708,55.837067,54.085823,9.4450693
COL,2018,54.589336,55.828026,57.021778,57.325291,54.622093,54.046452,54.723442,55.619598,56.090397,54.08709,9.4841633
COL,2019,54.531254,55.89901,57.257187,57.633129,54.556961,54.036434,54.776123,55.779812,56.327618,54.068459,9.5277395
COL,2020,54.466167,55.965511,57.491814,57.944126,54.486248,54.024551,54.828072,55.939026,56.568779,54.049999,9.57693
COL,2021,54.393589,56.027016,57.725189,58.257908,54.40966,54.010063,54.878624,56.096756,56.813602,54.031246,9.6316185
COL,2022,54.315693,56.088348,57.972946,58.597637,54.32972,54.003815,54.935925,56.263885,57.079781,54.0233,9.688468
COL,2023,54.230083,56.144268,58.218845,58.939716,54.243565,53.994209,54.990993,56.428635,57.348869,54.014259,9.750988
COL,2024,54.13641,56.194633,58.462582,59.283894,54.150738,53.980659,55.043484,56.590626,57.62056,54.003456,9.8192854
COL,2025,54.034386,56.23922,58.70385,59.629944,54.050743,53.962639,55.093018,56.749454,57.894562,53.990143,9.8934708
COL,2026,53.923695,56.27787,58.942505,59.976353,53.942978,53.939613,55.139317,56.905029,58.168564,53.973499,9.9736109
