cntry_code,year,policy_both3_r1Gini_SSP1,policy_both3_r1Gini_SSP2,policy_both3_r1Gini_SSP3,policy_both3_r1Gini_SSP4
LTU,2071,12.102116,21.350418,36.519386,37.410629
LTU,2072,11.975791,21.358204,36.842884,37.765522
LTU,2073,11.848578,21.365225,37.16647,38.121952
LTU,2074,11.720563,21.371628,37.490147,38.479958
LTU,2075,11.591805,21.377413,37.813927,38.839592
LTU,2076,11.464124,21.382751,38.137108,39.199741
LTU,2077,11.347003,21.388367,38.447166,39.556885
LTU,2078,11.229329,21.393614,38.757339,39.915745
LTU,2079,11.111159,21.39852,39.067642,40.276356
LTU,2080,10.992552,21.403204,39.378082,40.638771
LTU,2081,10.877073,21.409096,39.688854,41.002945
LTU,2082,10.781783,21.430489,40.002884,41.374596
LTU,2083,10.686288,21.451834,40.317081,41.748161
LTU,2084,10.590564,21.473207,40.631447,42.123684
LTU,2085,10.494708,21.49474,40.945995,42.501209
LTU,2086,10.403835,21.518427,41.261436,42.881241
LTU,2087,10.340745,21.563513,41.588406,43.272789
LTU,2088,10.277745,21.608917,41.915596,43.666473
LTU,2089,10.21484,21.654743,42.243008,44.062332
LTU,2090,10.152055,21.700991,42.570656,44.460403
LTU,2091,10.092104,21.749084,42.89893,44.860798
LTU,2092,10.045796,21.810801,43.233414,45.268272
LTU,2093,9.9997597,21.873135,43.568161,45.678089
LTU,2094,9.9540634,21.936174,43.903179,46.090279
LTU,2095,9.9086809,21.999973,44.238476,46.50489
LTU,2096,9.8645668,22.064537,44.573711,46.921032
LTU,2097,9.8256474,22.129761,44.904167,47.336597
LTU,2098,9.7871275,22.195906,45.234913,47.754673
LTU,2099,9.7490273,22.262995,45.56596,48.175297
LTU,2100,9.7113657,22.331051,45.897312,48.598507
LUX,2011,29.172989,29.152929,29.134363,29.136116
LUX,2012,27.789679,27.915695,28.018709,28.04307
LUX,2013,27.54788,27.820358,28.051643,28.098808
LUX,2014,27.490143,27.909956,28.277695,28.34749
LUX,2015,27.345503,27.914337,28.425484,28.518059
LUX,2016,27.169306,27.906612,28.5772,28.692316
LUX,2017,27.149319,27.964138,28.754402,28.90062
LUX,2018,27.09833,27.997559,28.929039,29.097788
LUX,2019,27.056274,28.039242,29.10363,29.304058
LUX,2020,27.004805,28.073893,29.278193,29.510303
LUX,2021,26.943851,28.101175,29.451818,29.715357
LUX,2022,26.877321,28.127102,29.642384,29.94644
LUX,2023,26.802425,28.146446,29.832928,30.177511
LUX,2024,26.719444,28.159472,30.023449,30.408573
LUX,2025,26.628685,28.1663,30.213947,30.639627
LUX,2026,26.53009,28.166851,30.404079,30.870592
LUX,2027,26.422855,28.159834,30.597401,31.094702
LUX,2028,26.308626,28.147102,30.790703,31.318794
LUX,2029,26.187719,28.128782,30.983984,31.542875
LUX,2030,26.060369,28.105007,31.17725,31.766937
LUX,2031,25.926046,28.075605,31.369963,31.990387
LUX,2032,25.796503,28.044516,31.572622,32.224895
LUX,2033,25.66131,28.008236,31.77515,32.459488
LUX,2034,25.520573,27.967051,31.977669,32.694065
LUX,2035,25.374525,27.921112,32.180176,32.928623
LUX,2036,25.223,27.870455,32.382385,33.162861
LUX,2037,25.068729,27.812277,32.588688,33.401123
LUX,2038,24.909758,27.749693,32.794975,33.639366
LUX,2039,24.746202,27.682835,33.001255,33.87759
LUX,2040,24.578278,27.611792,33.20752,34.115799
LUX,2041,24.405611,27.536577,33.413448,34.35371
LUX,2042,24.236485,27.456186,33.625614,34.5966
LUX,2043,24.063459,27.371925,33.837769,34.839474
LUX,2044,23.886652,27.283957,34.049911,35.082329
LUX,2045,23.706247,27.19231,34.262035,35.325169
LUX,2046,23.521824,27.09705,34.47366,35.56765
LUX,2047,23.341928,26.995703,34.696293,35.817883
LUX,2048,23.158804,26.890957,34.918911,36.068104
LUX,2049,22.972536,26.782944,35.141518,36.31831
LUX,2050,22.783413,26.671869,35.364159,36.5686
LUX,2051,22.570169,26.5576,35.586365,36.818642
LUX,2052,22.36244,26.438892,35.817871,37.074913
LUX,2053,22.152328,26.317276,36.049366,37.331177
LUX,2054,21.93996,26.192812,36.280853,37.587437
LUX,2055,21.725399,26.06559,36.512329,37.843681
LUX,2056,21.508369,25.935535,36.743359,38.099678
LUX,2057,21.295717,25.803547,36.982765,38.36087
LUX,2058,21.081154,25.669024,37.22216,38.622051
LUX,2059,20.864843,25.532059,37.461548,38.883224
LUX,2060,20.646778,25.392687,37.70092,39.144386
LUX,2061,20.426641,25.250742,37.939869,39.405319
LUX,2062,20.213358,25.110998,38.186085,39.670746
LUX,2063,19.998608,24.969034,38.432293,39.936161
LUX,2064,19.782484,24.82498,38.678493,40.201572
LUX,2065,19.564987,24.678869,38.924686,40.46698
LUX,2066,19.345856,24.530449,39.170437,40.732162
LUX,2067,19.133348,24.386063,39.424217,41.0028
LUX,2068,18.919714,24.233974,39.67799,41.273438
LUX,2069,18.704992,24.07967,39.931759,41.543964
LUX,2070,18.489271,23.924311,40.185524,41.805836
LUX,2071,18.272112,23.767462,40.438965,42.070381
LUX,2072,18.063564,23.616173,40.697937,42.340794
LUX,2073,17.854134,23.463455,40.956909,42.612617
LUX,2074,17.643894,23.309334,41.215881,42.885448
LUX,2075,17.432901,23.153702,41.47485,43.159016
LUX,2076,17.220453,22.996342,41.73362,43.433018
LUX,2077,17.023794,22.844496,41.995529,43.70911
LUX,2078,16.826473,22.691187,42.257435,43.9855
LUX,2079,16.628561,22.536388,42.519344,44.262138
LUX,2080,16.430086,22.380177,42.781258,44.538971
LUX,2081,16.23052,22.22237,43.043095,44.815952
LUX,2082,16.045166,22.068745,43.305893,45.092216
LUX,2083,15.846663,21.913719,43.568695,45.368603
LUX,2084,15.645969,21.757347,43.831501,45.645115
LUX,2085,15.444108,21.599722,44.094311,45.921749
LUX,2086,15.240385,21.440645,44.357128,46.198521
LUX,2087,15.059608,21.286221,44.619102,46.469456
LUX,2088,14.877884,21.13055,44.881081,46.740486
LUX,2089,14.695251,20.973726,45.143059,47.011623
LUX,2090,14.511746,20.815712,45.405041,47.282864
LUX,2091,14.327123,20.656498,45.667057,47.554203
LUX,2092,14.156427,20.502611,45.928131,47.82135
LUX,2093,13.984956,20.34761,46.189205,48.088585
LUX,2094,13.812773,20.191561,46.450283,48.355907
LUX,2095,13.639856,20.034489,46.711365,48.623325
LUX,2096,13.465987,19.8764,46.972469,48.890816
LUX,2097,13.304008,19.722891,47.232937,49.155373
LUX,2098,13.141361,19.568436,47.493408,49.42001
LUX,2099,12.978038,19.413038,47.75388,49.684734
LUX,2100,12.814082,19.256695,48.014355,49.949551
MLT,2011,27.784599,27.775187,27.768641,27.752855
MLT,2012,27.876877,27.929724,27.979393,28.002325
MLT,2013,27.835302,27.956018,28.06996,28.131588
MLT,2014,27.892046,28.087048,28.273653,28.374729
MLT,2015,27.940048,28.215673,28.483109,28.624258
MLT,2016,27.963928,28.327494,28.677107,28.858366
MLT,2017,27.939529,28.371567,28.824625,29.050081
MLT,2018,27.913923,28.425774,28.999855,29.255314
MLT,2019,27.85363,28.449545,29.146854,29.43788
MLT,2020,27.780411,28.464849,29.291311,29.620686
MLT,2021,27.694607,28.471985,29.433487,29.804037
MLT,2022,27.621847,28.496199,29.602852,30.021057
MLT,2023,27.537043,28.51256,29.77009,30.238201
MLT,2024,27.440327,28.521305,29.935366,30.45542
MLT,2025,27.331934,28.522602,30.09877,30.672651
MLT,2026,27.212244,28.516848,30.26083,30.887861
MLT,2027,27.083384,28.512514,30.444454,31.063454
MLT,2028,26.943533,28.501329,30.626587,31.238367
MLT,2029,26.793013,28.483473,30.807331,31.412573
MLT,2030,26.632048,28.459114,30.986786,31.586023
MLT,2031,26.460802,28.428406,31.1653,31.758736
MLT,2032,26.273811,28.382957,31.350784,31.926706
MLT,2033,26.079905,28.326845,31.52936,32.096313
MLT,2034,25.876497,28.265314,31.707663,32.264324
MLT,2035,25.663908,28.198515,31.885698,32.430843
MLT,2036,25.441824,28.126244,32.063515,32.595379
MLT,2037,25.194555,28.032831,32.237579,32.742672
MLT,2038,24.938847,27.934427,32.411381,32.888634
MLT,2039,24.67487,27.831156,32.584919,33.033348
MLT,2040,24.402866,27.723101,32.758198,33.17688
MLT,2041,24.122784,27.610115,32.931408,33.318924
MLT,2042,23.826109,27.478275,33.103043,33.448242
MLT,2043,23.521969,27.341928,33.274437,33.576527
MLT,2044,23.210497,27.201231,33.445595,33.703838
MLT,2045,22.891874,27.056211,33.61652,33.830219
MLT,2046,22.567204,26.907198,33.787724,33.95649
MLT,2047,22.242592,26.749117,33.964752,34.083984
MLT,2048,21.911301,26.586994,34.141579,34.210709
MLT,2049,21.573391,26.420959,34.318207,34.336689
MLT,2050,21.229015,26.251133,34.494637,34.461964
MLT,2051,20.92543,26.078203,34.671864,34.58765
MLT,2052,20.626123,25.905315,34.867538,34.718021
MLT,2053,20.323404,25.728888,35.063065,34.847801
MLT,2054,20.017363,25.548973,35.25845,34.977009
MLT,2055,19.708025,25.365665,35.453686,35.105675
MLT,2056,19.397299,25.18022,35.649906,35.234962
MLT,2057,19.093824,25.002596,35.868698,35.370682
MLT,2058,18.787336,24.82185,36.087402,35.505966
MLT,2059,18.477951,24.638069,36.306007,35.640823
MLT,2060,18.165632,24.451284,36.524525,35.775261
MLT,2061,17.852175,24.262733,36.743946,35.909859
MLT,2062,17.544422,24.082634,36.983967,36.048317
MLT,2063,17.234003,23.899754,37.223934,36.186398
MLT,2064,16.92098,23.714218,37.463852,36.324123
MLT,2065,16.605312,23.526043,37.70372,36.461487
MLT,2066,16.288511,23.335979,37.94413,36.598557
MLT,2067,15.975769,23.149652,38.196938,36.737354
MLT,2068,15.660604,22.960894,38.449718,36.875805
MLT,2069,15.343016,22.769758,38.70248,37.01392
MLT,2070,15.023063,22.576241,38.955215,37.151691
MLT,2071,14.701399,22.380817,39.208286,37.288448
MLT,2072,14.381085,22.186972,39.469173,37.424156
MLT,2073,14.05847,21.990896,39.730057,37.559494
MLT,2074,13.733591,21.7927,39.990932,37.694454
MLT,2075,13.406479,21.592352,40.251797,37.829037
MLT,2076,13.076754,21.390268,40.512897,37.962173
MLT,2077,12.741491,21.189125,40.779099,38.092564
MLT,2078,12.403997,20.986004,41.0453,38.222523
MLT,2079,12.064298,20.780893,41.311508,38.352043
MLT,2080,11.722385,20.573879,41.577717,38.481121
MLT,2081,11.378328,20.365692,41.844101,38.608788
MLT,2082,11.031938,20.162432,42.113708,38.73558
MLT,2083,10.68338,19.957323,42.383335,38.861877
MLT,2084,10.332586,19.750431,42.652966,38.987659
MLT,2085,9.9796314,19.541821,42.922611,39.112919
MLT,2086,9.6271734,19.332924,43.192368,39.237095
MLT,2087,9.2874126,19.135044,43.463791,39.364586
MLT,2088,8.9455481,18.935514,43.735229,39.491501
MLT,2089,8.6015491,18.734417,44.006691,39.617844
MLT,2090,8.2554216,18.531698,44.278164,39.743584
MLT,2091,7.9111276,18.329113,44.549637,39.868599
MLT,2092,7.5852137,18.138393,44.820671,39.998089
MLT,2093,7.2572689,17.946178,45.091724,40.126942
MLT,2094,6.9273338,17.752522,45.362797,40.25515
MLT,2095,6.5953431,17.557444,45.633888,40.382698
MLT,2096,6.2668366,17.362822,45.904896,40.509907
MLT,2097,5.9633818,17.18042,46.174385,40.643013
MLT,2098,5.6580267,16.996725,46.443893,40.775436
MLT,2099,5.3507605,16.811716,46.713421,40.907146
MLT,2100,5.0415645,16.625385,46.982975,41.038151
MEX,2011,57.115627,57.018974,56.645676,56.609535
MEX,2012,57.060982,57.001144,56.775497,56.76487
MEX,2013,57.027863,56.97966,56.79744,56.813469
MEX,2014,57.082405,57.050003,56.914165,56.957798
MEX,2015,57.145859,57.134468,57.043564,57.11578
MEX,2016,57.142193,57.174313,57.098656,57.210175
MEX,2017,57.134949,57.172218,57.132015,57.302063
MEX,2018,57.113983,57.169754,57.189438,57.408859
MEX,2019,57.030373,57.118141,57.218391,57.476265
MEX,2020,56.900635,57.036659,57.237297,57.523869
MEX,2021,56.724926,56.927025,57.246445,57.550667
MEX,2022,56.491947,56.79232,57.265202,57.577614
MEX,2023,56.216206,56.636086,57.28167,57.591515
MEX,2024,55.898434,56.460583,57.298492,57.594006
MEX,2025,55.539387,56.267822,57.317863,57.586563
MEX,2026,55.138325,56.057674,57.338909,57.57967
MEX,2027,54.691399,55.841988,57.389267,57.492958
MEX,2028,54.205513,55.615181,57.448055,57.397789
MEX,2029,53.681381,55.379017,57.517048,57.295078
MEX,2030,53.11964,55.135189,57.598011,57.185696
MEX,2031,52.519623,54.88438,57.690872,57.070259
MEX,2032,51.89048,54.632885,57.815903,56.954002
MEX,2033,51.237141,54.358192,57.930298,56.820637
MEX,2034,50.557335,54.066216,58.042191,56.674438
MEX,2035,49.852047,53.757313,58.151806,56.515652
MEX,2036,49.122036,53.431419,58.258244,56.344593
MEX,2037,48.377937,53.089882,58.373512,56.162083
MEX,2038,47.611027,52.731888,58.486885,55.967022
MEX,2039,46.82185,52.357643,58.598526,55.759537
MEX,2040,46.011086,51.967377,58.708584,55.539768
MEX,2041,45.180264,51.561344,58.816566,55.308247
MEX,2042,44.339066,51.138012,58.93121,55.064579
MEX,2043,43.477894,50.698738,59.044559,54.808315
MEX,2044,42.597149,50.243725,59.156746,54.539505
MEX,2045,41.697338,49.773056,59.267895,54.258263
MEX,2046,40.781269,49.287243,59.377838,53.965828
MEX,2047,39.861584,48.7845,59.490971,53.664768
MEX,2048,38.924065,48.26598,59.603252,53.350845
MEX,2049,37.968998,47.731789,59.714779,53.02409
MEX,2050,36.996979,47.18232,59.825794,52.684814
MEX,2051,36.010525,46.618225,59.936253,52.334106
MEX,2052,35.013786,46.037861,60.053547,51.970825
MEX,2053,34.000828,45.44199,60.17049,51.594536
MEX,2054,32.971882,44.830627,60.287155,51.205238
MEX,2055,31.927185,44.203873,60.403629,50.803001
MEX,2056,30.869398,43.562542,60.520008,50.388611
MEX,2057,29.800364,42.904087,60.643116,49.95953
MEX,2058,28.716318,42.229698,60.766094,49.516739
MEX,2059,27.617445,41.539379,60.889,49.060192
MEX,2060,26.503803,40.833107,61.011894,48.590004
MEX,2061,25.377396,40.111637,61.134983,48.10664
MEX,2062,24.237411,39.371655,61.263676,47.606697
MEX,2063,23.082907,38.615345,61.392464,47.093414
MEX,2064,21.913948,37.842747,61.521389,46.566795
MEX,2065,20.730551,37.053848,61.650536,46.026871
MEX,2066,19.536131,36.249344,61.780113,45.47366
MEX,2067,18.331612,35.425907,61.912804,44.905315
MEX,2068,17.112776,34.585823,62.045803,44.32317
MEX,2069,15.879625,33.729088,62.179157,43.727173
MEX,2070,14.63224,32.855648,62.312931,43.117325
MEX,2071,13.37361,31.966181,62.447392,42.492374
MEX,2072,12.103118,31.057081,62.585003,41.850491
MEX,2073,10.818261,30.130816,62.72311,41.19408
MEX,2074,9.5190325,29.18742,62.861774,40.523109
MEX,2075,8.2055025,28.226816,63.001026,39.83754
MEX,2076,6.8807011,27.251312,63.141182,39.135048
MEX,2077,5.5436692,26.260601,63.284557,38.414585
MEX,2078,4.1920142,25.252239,63.428596,37.678703
MEX,2079,2.8257406,24.226112,63.573322,36.927368
MEX,2080,1.4448133,23.182213,63.718781,36.160515
MEX,2081,.05233141,22.123865,63.865238,35.374863
MEX,2082,-1.3532456,21.051817,64.014587,34.570091
MEX,2083,-2.7739756,19.961405,64.164711,33.748856
MEX,2084,-4.2100325,18.852551,64.315636,32.911068
MEX,2085,-5.6613317,17.725275,64.467392,32.056656
MEX,2086,-7.1204944,16.581738,64.620148,31.18191
MEX,2087,-8.5896473,15.420624,64.774658,30.286716
MEX,2088,-10.074503,14.240335,64.930046,29.373875
MEX,2089,-11.575149,13.040833,65.086342,28.443233
MEX,2090,-13.091624,11.821932,65.243576,27.494728
MEX,2091,-14.617836,10.584517,65.401794,26.525633
MEX,2092,-16.155474,9.3265085,65.560776,25.535988
MEX,2093,-17.709497,8.0484953,65.720772,24.527428
MEX,2094,-19.279974,6.7504153,65.881798,23.499825
MEX,2095,-20.867069,5.4322014,66.043884,22.453053
MEX,2096,-22.464762,4.0958819,66.207024,21.385349
MEX,2097,-24.074839,2.7402203,66.370903,20.296885
MEX,2098,-25.702299,1.3638556,66.535904,19.188282
MEX,2099,-27.347303,-.033300985,66.702057,18.05932
MEX,2100,-29.009951,-1.4514079,66.8694,16.909914
NLD,2011,27.269943,27.253164,27.237438,27.23395
NLD,2012,27.063364,27.209816,27.317799,27.341156
NLD,2013,26.898325,27.211567,27.451141,27.501274
NLD,2014,26.862345,27.346024,27.72587,27.802896
NLD,2015,26.734249,27.393301,27.921196,28.025101
NLD,2016,26.652906,27.509781,28.212765,28.34189
NLD,2017,26.652006,27.604599,28.42556,28.592457
NLD,2018,26.660906,27.712069,28.659958,28.863403
NLD,2019,26.621086,27.775049,28.860125,29.095356
NLD,2020,26.573343,27.8346,29.062706,29.331093
NLD,2021,26.517485,27.89027,29.267078,29.570091
NLD,2022,26.438637,27.928934,29.472786,29.822039
NLD,2023,26.351254,27.962879,29.679472,30.076418
NLD,2024,26.255127,27.99194,29.886929,30.332973
NLD,2025,26.150202,28.01594,30.094913,30.591448
NLD,2026,26.036427,28.034761,30.303223,30.851572
NLD,2027,25.921886,28.052229,30.519672,31.104486
NLD,2028,25.798491,28.064398,30.736176,31.358545
NLD,2029,25.666412,28.071297,30.952677,31.61363
NLD,2030,25.525728,28.072939,31.169117,31.869593
NLD,2031,25.376566,28.069447,31.385466,32.126427
NLD,2032,25.227238,28.063988,31.613005,32.394512
NLD,2033,25.071047,28.051207,31.838093,32.664257
NLD,2034,24.906672,28.03372,32.063393,32.933956
NLD,2035,24.734327,28.011637,32.288891,33.203621
NLD,2036,24.554298,27.985079,32.514633,33.473492
NLD,2037,24.373898,27.954885,32.751343,33.75325
NLD,2038,24.186054,27.920277,32.98819,34.032959
NLD,2039,23.990864,27.881365,33.225166,34.312656
NLD,2040,23.788532,27.838217,33.462273,34.592361
NLD,2041,23.579229,27.790874,33.69957,34.872307
NLD,2042,23.362988,27.733295,33.94318,35.158298
NLD,2043,23.139999,27.671682,34.186882,35.444324
NLD,2044,22.910374,27.606184,34.430679,35.730419
NLD,2045,22.674263,27.536825,34.674576,36.016617
NLD,2046,22.431738,27.463575,34.918697,36.303265
NLD,2047,22.181105,27.378384,35.171207,36.597218
NLD,2048,21.924274,27.289515,35.42379,36.891289
NLD,2049,21.661293,27.197096,35.676456,37.18552
NLD,2050,21.392448,27.101404,35.929298,37.480042
NLD,2051,21.14333,27.002214,36.182358,37.77504
NLD,2052,20.89068,26.893658,36.439991,38.073929
NLD,2053,20.634676,26.781801,36.697666,38.372978
NLD,2054,20.375412,26.666695,36.955379,38.672215
NLD,2055,20.112926,26.548426,37.213135,38.971657
NLD,2056,19.847656,26.427122,37.471043,39.271542
NLD,2057,19.582922,26.300947,37.732685,39.573971
NLD,2058,19.315199,26.171804,37.994373,39.876671
NLD,2059,19.044624,26.039789,38.256111,40.179661
NLD,2060,18.771173,25.904924,38.517906,40.482971
NLD,2061,18.495647,25.767643,38.779865,40.786789
NLD,2062,18.224752,25.630928,39.044952,41.092304
NLD,2063,17.951239,25.491552,39.310104,41.398174
NLD,2064,17.675186,25.34964,39.575325,41.704418
NLD,2065,17.396563,25.205225,39.840611,42.011059
NLD,2066,17.116451,25.058908,40.106133,42.318398
NLD,2067,16.843369,24.916729,40.376282,42.628803
NLD,2068,16.567953,24.772238,40.646511,42.939644
NLD,2069,16.290218,24.625505,40.916824,43.250942
NLD,2070,16.010246,24.476521,41.187222,43.562714
NLD,2071,15.729193,24.326002,41.457783,43.875038
NLD,2072,15.456636,24.180025,41.730221,44.188061
NLD,2073,15.181939,24.031961,42.00275,44.501564
NLD,2074,14.905156,23.881937,42.275368,44.815582
NLD,2075,14.626334,23.729918,42.548077,45.130123
NLD,2076,14.347395,23.576513,42.820885,45.444996
NLD,2077,14.08288,23.425755,43.093937,45.758076
NLD,2078,13.816436,23.273174,43.367065,46.071678
NLD,2079,13.54812,23.118776,43.640285,46.385826
NLD,2080,13.277946,22.962652,43.913597,46.700535
NLD,2081,13.00797,22.805222,44.186989,47.015324
NLD,2082,12.75161,22.649078,44.460014,47.326206
NLD,2083,12.493521,22.49124,44.73312,47.63763
NLD,2084,12.233661,22.331787,45.006317,47.949627
NLD,2085,11.972123,22.170801,45.279606,48.262199
NLD,2086,11.711821,22.008631,45.552959,48.574474
NLD,2087,11.470397,21.847515,45.825729,48.88039
NLD,2088,11.227394,21.68487,46.098579,49.186844
NLD,2089,10.982807,21.520792,46.371521,49.49387
NLD,2090,10.73666,21.355251,46.644554,49.801476
NLD,2091,10.490776,21.188982,46.917679,50.109272
NLD,2092,10.254818,21.025963,47.190788,50.414635
NLD,2093,10.017352,20.861551,47.463985,50.720554
NLD,2094,9.7784433,20.695818,47.737267,51.027058
NLD,2095,9.5380487,20.52878,48.010643,51.334164
NLD,2096,9.2985277,20.361397,48.284134,51.641575
NLD,2097,9.0716915,20.198723,48.558048,51.94746
NLD,2098,8.8434677,20.034815,48.832043,52.253918
NLD,2099,8.6138201,19.869684,49.106129,52.560997
