CountryCode,year,rmultiGini,gdppercappppconst
SWE,2001,,29434.27256
SWE,2002,,30067.23867
SWE,2003,25.4,30655.24124
SWE,2004,23,31828.02254
SWE,2005,23.4,32702.98278
SWE,2006,24,33916.97341
SWE,2007,23.4,34782.1783
SWE,2008,24,34300.56246
SWE,2009,24.799999,32299.67999
SWE,2010,24.1,34125.34932
SWE,2011,24.4,35170.14852
SWE,2012,,
SWE,2013,,
SWE,2014,,
SWE,2015,,
SWE,2016,,
SWE,2017,,
SWE,2018,,
TZA,1960,,
TZA,1961,,
TZA,1962,,
TZA,1963,,
TZA,1964,,
TZA,1965,,
TZA,1966,,
TZA,1967,,
TZA,1968,,
TZA,1969,,
TZA,1970,,
TZA,1971,,
TZA,1972,,
TZA,1973,,
TZA,1974,,
TZA,1975,,
TZA,1976,,
TZA,1977,,
TZA,1978,,
TZA,1979,,
TZA,1980,,
TZA,1981,,
TZA,1982,,
TZA,1983,,
TZA,1984,,
TZA,1985,,
TZA,1986,,
TZA,1987,,
TZA,1988,,822.9889707
TZA,1989,,828.0132133
TZA,1990,,858.6236758
TZA,1991,59,848.094825
TZA,1992,34,824.9424755
TZA,1993,38.099998,807.6061839
TZA,1994,,794.5830454
TZA,1995,,798.8306361
TZA,1996,,812.4137033
TZA,1997,,819.5635426
TZA,1998,,829.1181839
TZA,1999,,848.1343234
TZA,2000,,868.0531921000001
TZA,2001,35,897.0176955
TZA,2002,,936.7817566
TZA,2003,,975.3986449
TZA,2004,,1024.08802
TZA,2005,,1070.132597
TZA,2006,,1111.113388
TZA,2007,,1157.504066
TZA,2008,,1208.449628
TZA,2009,,1244.378087
TZA,2010,,1293.081031
TZA,2011,,1335.625364
TZA,2012,,
TZA,2013,,
TZA,2014,,
TZA,2015,,
TZA,2016,,
TZA,2017,,
TZA,2018,,
THA,1960,,
THA,1961,,
THA,1962,,
THA,1963,,
THA,1964,,
THA,1965,,
THA,1966,,
THA,1967,,
THA,1968,,
THA,1969,,
THA,1970,,
THA,1971,,
THA,1972,,
THA,1973,,
THA,1974,,
THA,1975,,
THA,1976,,
THA,1977,,
THA,1978,,
THA,1979,,
THA,1980,,2220.600247
THA,1981,40.200001,2304.323261
THA,1982,,2380.393464
THA,1983,,2465.563719
THA,1984,,2558.318249
THA,1985,,2626.945371
THA,1986,42.700001,2719.764498
THA,1987,,2922.29215
THA,1988,41.700001,3250.703348
THA,1989,,3587.728984
THA,1990,45.200001,3933.372478
THA,1991,,4222.687879
THA,1992,42.700001,4523.699149
THA,1993,,4859.792619
THA,1994,43.200001,5255.74644
THA,1995,,5690.862014
THA,1996,43.299999,5965.894844
THA,1997,,5818.836926
THA,1998,43.200001,5145.91406
THA,1999,42.299999,5310.343953
THA,2000,43.099998,5496.848246
THA,2001,,5550.60358
THA,2002,42,5778.475237
THA,2003,,6122.171805
THA,2004,,6442.553635
THA,2005,,6674.740219
THA,2006,,6954.422325
THA,2007,,7249.186836
THA,2008,,7377.963947
THA,2009,,7160.115348
THA,2010,,7672.886945
THA,2011,,7635.025359
THA,2012,,
THA,2013,,
THA,2014,,
THA,2015,,
THA,2016,,
THA,2017,,
THA,2018,,
TUN,1960,,
TUN,1961,,
TUN,1962,,
TUN,1963,,
TUN,1964,,
TUN,1965,,
TUN,1966,,
TUN,1967,,
TUN,1968,,
TUN,1969,,
TUN,1970,,
TUN,1971,,
TUN,1972,,
TUN,1973,,
TUN,1974,,
TUN,1975,,
TUN,1976,,
TUN,1977,,
TUN,1978,,
TUN,1979,,
TUN,1980,,4046.796592
TUN,1981,,4158.433107
TUN,1982,,4030.90922
TUN,1983,,4112.107762
TUN,1984,,4263.658407
TUN,1985,,4369.359437
TUN,1986,,4172.645138
TUN,1987,,4340.96282
TUN,1988,,4248.525108
TUN,1989,,4267.835342
TUN,1990,,4496.549662
TUN,1991,,4580.117223
TUN,1992,,4837.769997
TUN,1993,,4848.059945
TUN,1994,,4912.496762
TUN,1995,,4948.258935
TUN,1996,,5224.985447
TUN,1997,,5434.123028
TUN,1998,,5631.643775
TUN,1999,,5893.118519
TUN,2000,,6077.350407
TUN,2001,,6299.573814
TUN,2002,,6335.757182
TUN,2003,,6643.041655
TUN,2004,,6973.277612
TUN,2005,,7182.365625
TUN,2006,,7514.373814
TUN,2007,,7908.832485
TUN,2008,,8183.299549
TUN,2009,,8347.291687000001
TUN,2010,,8508.465925
TUN,2011,,8257.699979999999
TUN,2012,,
TUN,2013,,
TUN,2014,,
TUN,2015,,
TUN,2016,,
TUN,2017,,
TUN,2018,,
TUR,1960,,
TUR,1961,,
TUR,1962,,
TUR,1963,,
TUR,1964,,
TUR,1965,,
TUR,1966,,
TUR,1967,,
TUR,1968,,
TUR,1969,,
TUR,1970,,
TUR,1971,,
TUR,1972,,
TUR,1973,,
TUR,1974,,
TUR,1975,,
TUR,1976,,
TUR,1977,,
TUR,1978,,
TUR,1979,,
TUR,1980,,5959.152264
TUR,1981,,6106.677684
TUR,1982,,6178.066205
TUR,1983,,6336.005406
TUR,1984,,6610.991357
TUR,1985,,6746.449134
TUR,1986,,7077.122346
TUR,1987,47,7604.226088
TUR,1988,,7642.384124
TUR,1989,,7531.690778
TUR,1990,,8088.278766
TUR,1991,,8007.684703
TUR,1992,,8269.284777000001
TUR,1993,,8753.850449
TUR,1994,47,8208.124465999999
TUR,1995,,8711.369737000001
TUR,1996,,9204.544029999999
TUR,1997,,9745.440508
TUR,1998,,9815.450293
TUR,1999,,9341.404355999999
TUR,2000,,9827.625473
TUR,2001,,9136.023638000001
TUR,2002,46,9565.587659000001
TUR,2003,45,9933.657685
TUR,2004,,10718.87495
TUR,2005,,11464.73258
TUR,2006,44.799999,12091.73982
TUR,2007,,12488.22926
TUR,2008,,12405.50061
TUR,2009,,11655.2308
TUR,2010,,12564.03914
TUR,2011,,13468.12902
TUR,2012,,
TUR,2013,,
TUR,2014,,
TUR,2015,,
TUR,2016,,
TUR,2017,,
TUR,2018,,
UGA,1960,,
UGA,1961,,
UGA,1962,,
UGA,1963,,
UGA,1964,,
UGA,1965,,
UGA,1966,,
UGA,1967,,
UGA,1968,,
UGA,1969,,
UGA,1970,,
UGA,1971,,
UGA,1972,,
UGA,1973,,
UGA,1974,,
UGA,1975,,
UGA,1976,,
UGA,1977,,
UGA,1978,,
UGA,1979,,
UGA,1980,,
UGA,1981,,
UGA,1982,,567.9630969
UGA,1983,,582.4626393999999
UGA,1984,,562.2569128
UGA,1985,,525.8142259
UGA,1986,,509.7298124
UGA,1987,,511.136177
UGA,1988,,533.5420176
UGA,1989,,547.3591056
UGA,1990,,562.6680151000001
UGA,1991,,573.9760967
UGA,1992,,574.1287725
UGA,1993,,602.022372
UGA,1994,,620.5424328
UGA,1995,,670.8653027
UGA,1996,,709.8327763
UGA,1997,,724.1287971
UGA,1998,,737.4600196
UGA,1999,,773.3150399
UGA,2000,,773.5453893
UGA,2001,,788.5327254
UGA,2002,,830.4616373
UGA,2003,,856.1005134
UGA,2004,,885.1400325
UGA,2005,,911.0814532000001
UGA,2006,,977.0679311
UGA,2007,,1025.409665
UGA,2008,,1079.160006
UGA,2009,,1120.595167
UGA,2010,,1149.190567
UGA,2011,,1187.650934
UGA,2012,,
UGA,2013,,
UGA,2014,,
UGA,2015,,
UGA,2016,,
UGA,2017,,
UGA,2018,,
UKR,1960,,
UKR,1961,,
UKR,1962,,
UKR,1963,,
UKR,1964,,
UKR,1965,,
UKR,1966,,
UKR,1967,,
UKR,1968,,
UKR,1969,,
UKR,1970,,
UKR,1971,,
UKR,1972,,
UKR,1973,,
UKR,1974,,
UKR,1975,,
UKR,1976,,
UKR,1977,,
UKR,1978,,
UKR,1979,,
UKR,1980,,
UKR,1981,,
UKR,1982,,
UKR,1983,,
UKR,1984,,
UKR,1985,,
UKR,1986,,
UKR,1987,,8174.841161
UKR,1988,,8347.540215000001
UKR,1989,,8628.644555999999
UKR,1990,,8062.604909
UKR,1991,,7369.084342
UKR,1992,,6635.243035
UKR,1993,,5688.149283
UKR,1994,,4405.423362000001
UKR,1995,38.5,3898.653432
UKR,1996,32.5,3540.064453
UKR,1997,,3465.2924
UKR,1998,,3429.970333
UKR,1999,29,3455.539826
UKR,2000,,3696.438272
UKR,2001,,4077.302237
UKR,2002,,4332.156404
UKR,2003,,4777.992602
UKR,2004,,5396.917319
UKR,2005,28.200001,5583.399175
UKR,2006,,6031.629136
UKR,2007,,6547.084842
UKR,2008,,6734.031492
UKR,2009,,5762.921606
UKR,2010,,6028.868603
UKR,2011,,6365.210355
UKR,2012,,
UKR,2013,,
UKR,2014,,
UKR,2015,,
UKR,2016,,
UKR,2017,,
UKR,2018,,
GBR,1960,,
GBR,1961,25.700001,
GBR,1962,24.200001,
GBR,1963,26.6,
GBR,1964,25.799999,
GBR,1965,24.6,
GBR,1966,25.700001,
GBR,1967,24.6,
GBR,1968,24.4,
GBR,1969,25.200001,
GBR,1970,25.4,
GBR,1971,26.200001,
GBR,1972,26.5,
GBR,1973,25.4,
GBR,1974,24.5,
GBR,1975,23.799999,
GBR,1976,23.700001,
GBR,1977,23.4,
GBR,1978,23.4,
GBR,1979,24.799999,
GBR,1980,25.299999,18153.94751
GBR,1981,25.799999,17907.45085
GBR,1982,25.700001,18288.82017
GBR,1983,26.299999,18945.2087
GBR,1984,26.5,19420.46148
GBR,1985,27.799999,20073.86834
GBR,1986,28.5,20830.99551
GBR,1987,30.1,21735.05637
GBR,1988,31.799999,22778.14829
GBR,1989,32.200001,23237.25158
GBR,1990,33.599998,23348.43159
GBR,1991,33.700001,22952.22977
GBR,1992,33.900002,22923.80771
GBR,1993,33.799999,23377.12034
GBR,1994,32.900002,24315.71844
GBR,1995,33,24989.38561
GBR,1996,33.099998,25643.51576
GBR,1997,33.799999,26423.44825
GBR,1998,34.5,27272.5535
GBR,1999,34.200001,28042.54987
GBR,2000,34.799999,29126.02811
GBR,2001,34.599998,29857.19679
GBR,2002,34.400002,30471.29269
GBR,2003,,31506.04556
GBR,2004,,32258.94126
GBR,2005,34.599998,32957.66985
GBR,2006,32.5,33607.49636
GBR,2007,32.599998,34605.04398
GBR,2008,33.900002,34042.99186
GBR,2009,32.400002,32469.1732
GBR,2010,33,32830.15562
GBR,2011,33,32862.78276
GBR,2012,,
GBR,2013,,
GBR,2014,,
GBR,2015,,
GBR,2016,,
GBR,2017,,
GBR,2018,,
USA,1960,,
USA,1961,,
USA,1962,,
USA,1963,,
USA,1964,,
USA,1965,,
USA,1966,,
USA,1967,,
USA,1968,,
USA,1969,,
USA,1970,,
USA,1971,,
USA,1972,,
USA,1973,,
USA,1974,,
USA,1975,,
USA,1976,,
USA,1977,,
USA,1978,,
USA,1979,34.299999,
USA,1980,,25509.517
USA,1981,,25902.31233
USA,1982,,25148.49092
USA,1983,,26044.94593
USA,1984,,27678.15117
USA,1985,,28562.06183
USA,1986,37.299999,29269.19665
USA,1987,,29927.48329
USA,1988,,30872.92791
USA,1989,,31673.00735
USA,1990,,31898.50294
USA,1991,37.400002,31392.8714
USA,1992,,32014.62688
USA,1993,,32502.81819
USA,1994,39.099998,33427.71144
USA,1995,,33873.99635
USA,1996,,34749.84595
USA,1997,40.599998,35880.97867
USA,1998,,37026.10801
USA,1999,,38385.53612
USA,2000,39.400002,39544.95555
USA,2001,,39583.61008
USA,2002,,39934.95799
USA,2003,,40603.85346
USA,2004,37.200001,41629.71122
USA,2005,,42516.39347
USA,2006,,43228.11115
USA,2007,37.799999,43635.58521
USA,2008,,43069.58199
USA,2009,,41187.65533
USA,2010,37.299999,42078.59411
USA,2011,,42485.98336
USA,2012,,
USA,2013,,
USA,2014,,
USA,2015,,
USA,2016,,
USA,2017,,
USA,2018,,
VEN,1960,,
VEN,1961,,
VEN,1962,,
VEN,1963,,
VEN,1964,,
VEN,1965,,
VEN,1966,,
VEN,1967,,
VEN,1968,,
VEN,1969,,
VEN,1970,,
VEN,1971,,
VEN,1972,,
VEN,1973,,
VEN,1974,,
VEN,1975,,
VEN,1976,,
VEN,1977,,
VEN,1978,,
VEN,1979,,
VEN,1980,,11594.13698
VEN,1981,,11155.91715
VEN,1982,,10599.85259
VEN,1983,,9907.814179999999
VEN,1984,,9772.185708000001
VEN,1985,,9529.238903
VEN,1986,,9887.438
VEN,1987,,9985.573350000001
VEN,1988,,10310.6532
VEN,1989,40,9204.583903999999
VEN,1990,,9573.957133
VEN,1991,,10272.98488
VEN,1992,39,10651.91714
VEN,1993,,10447.60994
VEN,1994,,9983.758148999999
VEN,1995,44,10161.70546
VEN,1996,,9934.731518000001
VEN,1997,46,10357.31655
VEN,1998,45,10186.34413
VEN,1999,45,9395.975943
VEN,2000,42,9564.471583000001
VEN,2001,44,9707.821921999999
VEN,2002,45,8688.500209
VEN,2003,44,7872.955266
VEN,2004,43,9151.185286
VEN,2005,45,9924.462109
VEN,2006,41,10721.07764
VEN,2007,39,11467.79639
VEN,2008,38,11877.70295
VEN,2009,,11315.46911
VEN,2010,36,10973.03882
VEN,2011,,
VEN,2012,,
VEN,2013,,
VEN,2014,,
VEN,2015,,
VEN,2016,,
VEN,2017,,
VEN,2018,,
VNM,1960,,
VNM,1961,,
VNM,1962,,
VNM,1963,,
VNM,1964,,
VNM,1965,,
VNM,1966,,
VNM,1967,,
VNM,1968,,
VNM,1969,,
VNM,1970,,
VNM,1971,,
VNM,1972,,
VNM,1973,,
VNM,1974,,
VNM,1975,,
VNM,1976,,
VNM,1977,,
VNM,1978,,
VNM,1979,,
VNM,1980,,
VNM,1981,,
VNM,1982,,
VNM,1983,,
VNM,1984,,789.6757663
VNM,1985,,803.3493158
VNM,1986,,806.829445
VNM,1987,,815.4269753
VNM,1988,,836.7960486
VNM,1989,,877.464277
VNM,1990,,904.8630626
VNM,1991,,941.3234425000001
VNM,1992,,1004.666508
VNM,1993,33.400002,1067.149614
VNM,1994,,1142.123549
VNM,1995,,1230.738797
VNM,1996,,1324.330179
VNM,1997,,1410.120194
VNM,1998,35.400002,1468.687868
VNM,1999,,1515.886781
VNM,2000,,1597.209472
VNM,2001,,1685.834377
VNM,2002,37,1784.3666
VNM,2003,,1893.230705
VNM,2004,34.400002,2016.416694
VNM,2005,,2161.272404
VNM,2006,,2313.304489
VNM,2007,,2481.873381
VNM,2008,,2610.56269
VNM,2009,,2720.686312
VNM,2010,,2875.07255
VNM,2011,,3012.66233
VNM,2012,,
VNM,2013,,
VNM,2014,,
VNM,2015,,
VNM,2016,,
VNM,2017,,
VNM,2018,,
YEM,1960,,
YEM,1961,,
YEM,1962,,
YEM,1963,,
YEM,1964,,
YEM,1965,,
YEM,1966,,
YEM,1967,,
YEM,1968,,
YEM,1969,,
YEM,1970,,
YEM,1971,,
YEM,1972,,
YEM,1973,,
YEM,1974,,
YEM,1975,,
YEM,1976,,
YEM,1977,,
YEM,1978,,
YEM,1979,,
YEM,1980,,
YEM,1981,,
YEM,1982,,
YEM,1983,,
YEM,1984,,
YEM,1985,,
YEM,1986,,
YEM,1987,,
YEM,1988,,
YEM,1989,,
YEM,1990,,1812.449655
YEM,1991,,1835.565155
YEM,1992,,1888.348228
YEM,1993,,1867.977724
YEM,1994,,1902.631434
YEM,1995,,1928.490027
YEM,1996,,1945.684638
YEM,1997,,1982.266544
YEM,1998,,2039.752505
YEM,1999,,2056.288365
YEM,2000,,2119.99894
YEM,2001,,2135.238556
YEM,2002,,2152.586255
YEM,2003,,2165.645205
YEM,2004,,2183.497033
YEM,2005,,2236.082482
YEM,2006,,2237.681128
YEM,2007,,2242.959198
YEM,2008,,2254.944668
YEM,2009,,2271.688335
YEM,2010,,2372.981531
YEM,2011,,2060.28329
YEM,2012,,
YEM,2013,,
YEM,2014,,
YEM,2015,,
YEM,2016,,
YEM,2017,,
YEM,2018,,
ZMB,1960,,
ZMB,1961,,
ZMB,1962,,
ZMB,1963,,
ZMB,1964,,
ZMB,1965,,
ZMB,1966,,
ZMB,1967,,
ZMB,1968,,
ZMB,1969,,
ZMB,1970,,
ZMB,1971,,
ZMB,1972,,
ZMB,1973,,
ZMB,1974,,
ZMB,1975,,
ZMB,1976,,
ZMB,1977,,
ZMB,1978,,
ZMB,1979,,
ZMB,1980,,1532.192941
ZMB,1981,,1574.265902
ZMB,1982,,1480.839314
ZMB,1983,,1405.445846
ZMB,1984,,1356.645673
ZMB,1985,,1335.932763
ZMB,1986,,1304.63034
ZMB,1987,,1299.396812
ZMB,1988,,1340.637528
ZMB,1989,,1289.490121
ZMB,1990,,1248.575704
ZMB,1991,48.299999,1215.959243
ZMB,1992,,1165.369401
ZMB,1993,46.200001,1214.347296
ZMB,1994,,1082.27118
ZMB,1995,,1024.987252
ZMB,1996,49.799999,1067.168456
ZMB,1997,,1072.385991
ZMB,1998,,1023.763056
ZMB,1999,,1018.85378
ZMB,2000,,1028.173713
ZMB,2001,,1052.874793
ZMB,2002,,1063.018273
ZMB,2003,42.099998,1092.515208
ZMB,2004,50.799999,1125.400818
ZMB,2005,,1157.593472
ZMB,2006,,1199.543681
ZMB,2007,,1241.579996
ZMB,2008,,1277.75668
ZMB,2009,,1322.799999
ZMB,2010,,1401.280024
ZMB,2011,,1431.135582
ZMB,2012,,
ZMB,2013,,
ZMB,2014,,
ZMB,2015,,
ZMB,2016,,
ZMB,2017,,
ZMB,2018,,
ZWE,1960,,
ZWE,1961,,
ZWE,1962,,
ZWE,1963,,
ZWE,1964,,
ZWE,1965,,
ZWE,1966,,
ZWE,1967,,
ZWE,1968,,
ZWE,1969,,
ZWE,1970,,
ZWE,1971,,
ZWE,1972,,
ZWE,1973,,
ZWE,1974,,
ZWE,1975,,
ZWE,1976,,
ZWE,1977,,
ZWE,1978,,
ZWE,1979,,
ZWE,1980,,
ZWE,1981,,
ZWE,1982,,
ZWE,1983,,
ZWE,1984,,
ZWE,1985,,
ZWE,1986,,
ZWE,1987,,
ZWE,1988,,
ZWE,1989,,
ZWE,1990,,
ZWE,1991,,
ZWE,1992,,
ZWE,1993,,
ZWE,1994,,
ZWE,1995,,
ZWE,1996,,
ZWE,1997,,
ZWE,1998,,
ZWE,1999,,
ZWE,2000,,
ZWE,2001,,
ZWE,2002,,
ZWE,2003,,
ZWE,2004,,
ZWE,2005,,
ZWE,2006,,
ZWE,2007,,
ZWE,2008,,
ZWE,2009,,
ZWE,2010,,
ZWE,2011,,
ZWE,2012,,
ZWE,2013,,
ZWE,2014,,
ZWE,2015,,
ZWE,2016,,
ZWE,2017,,
ZWE,2018,,
AFG,1962,,
AFG,1963,,
AFG,1964,,
AFG,1965,,
AFG,1966,,
AFG,1967,,
AFG,1968,,
AFG,1969,,
AFG,1970,,
AFG,1971,,
AFG,1972,,
AFG,1973,,
AFG,1974,,
AFG,1975,,
AFG,1976,,
AFG,1977,,
AFG,1978,,
AFG,1979,,
AFG,1980,,
AFG,1981,,
AFG,1982,,
AFG,1983,,
AFG,1984,,
AFG,1985,,
AFG,1986,,
AFG,1987,,
AFG,1988,,
AFG,1989,,
AFG,1990,,
AFG,1991,,
AFG,1992,,
AFG,1993,,
AFG,1994,,
AFG,1995,,
AFG,1996,,
AFG,1997,,
AFG,1998,,
AFG,1999,,
AFG,2000,,
AFG,2001,,
AFG,2002,,
AFG,2003,,
AFG,2004,,
AFG,2005,,
AFG,2006,,
AFG,2007,,
AFG,2008,,
AFG,2009,,
AFG,2010,,
AFG,2011,,
AFG,2012,,
AFG,2013,,
AFG,2014,,
AFG,2015,,
AFG,2016,,
AFG,2017,,
AFG,2018,,
ALB,1962,,
ALB,1963,,
ALB,1964,,
ALB,1965,,
ALB,1966,,
ALB,1967,,
ALB,1968,,
ALB,1969,,
ALB,1970,,
ALB,1971,,
ALB,1972,,
ALB,1973,,
ALB,1974,,
ALB,1975,,
ALB,1976,,
ALB,1977,,
ALB,1978,,
ALB,1979,,
ALB,1980,,
ALB,1981,,
ALB,1982,,
ALB,1983,,
ALB,1984,,
ALB,1985,,
ALB,1986,,
ALB,1987,,
ALB,1988,,
ALB,1989,,
ALB,1990,,
ALB,1991,,
ALB,1992,,
ALB,1993,,
ALB,1994,,
ALB,1995,,
ALB,1996,,
ALB,1997,,
ALB,1998,,
ALB,1999,,
ALB,2000,,
ALB,2001,,
ALB,2002,,
ALB,2003,,
ALB,2004,,
ALB,2005,,
ALB,2006,,
ALB,2007,,
ALB,2008,,
ALB,2009,,
ALB,2010,,
ALB,2011,,
ALB,2012,,
ALB,2013,,
ALB,2014,,
ALB,2015,,
ALB,2016,,
ALB,2017,,
ALB,2018,,
DZA,1962,,
DZA,1963,,
DZA,1964,,
DZA,1965,,
DZA,1966,,
DZA,1967,,
DZA,1968,,
DZA,1969,,
DZA,1970,,
DZA,1971,,
DZA,1972,,
DZA,1973,,
DZA,1974,,
DZA,1975,,
DZA,1976,,
DZA,1977,,
DZA,1978,,
DZA,1979,,
DZA,1980,,
DZA,1981,,
DZA,1982,,
DZA,1983,,
DZA,1984,,
DZA,1985,,
DZA,1986,,
DZA,1987,,
DZA,1988,,
DZA,1989,,
DZA,1990,,
DZA,1991,,
DZA,1992,,
DZA,1993,,
DZA,1994,,
DZA,1995,,
DZA,1996,,
DZA,1997,,
DZA,1998,,
DZA,1999,,
DZA,2000,,
DZA,2001,,
DZA,2002,,
DZA,2003,,
DZA,2004,,
DZA,2005,,
DZA,2006,,
DZA,2007,,
DZA,2008,,
DZA,2009,,
DZA,2010,,
DZA,2011,,
DZA,2012,,
DZA,2013,,
DZA,2014,,
DZA,2015,,
DZA,2016,,
DZA,2017,,
DZA,2018,,
ASM,1962,,
ASM,1963,,
ASM,1964,,
ASM,1965,,
ASM,1966,,
ASM,1967,,
ASM,1968,,
ASM,1969,,
ASM,1970,,
ASM,1971,,
ASM,1972,,
ASM,1973,,
ASM,1974,,
ASM,1975,,
ASM,1976,,
ASM,1977,,
ASM,1978,,
ASM,1979,,
ASM,1980,,
ASM,1981,,
ASM,1982,,
ASM,1983,,
ASM,1984,,
ASM,1985,,
ASM,1986,,
ASM,1987,,
ASM,1988,,
ASM,1989,,
ASM,1990,,
ASM,1991,,
ASM,1992,,
ASM,1993,,
ASM,1994,,
ASM,1995,,
ASM,1996,,
ASM,1997,,
ASM,1998,,
ASM,1999,,
ASM,2000,,
ASM,2001,,
ASM,2002,,
ASM,2003,,
ASM,2004,,
ASM,2005,,
ASM,2006,,
ASM,2007,,
ASM,2008,,
ASM,2009,,
ASM,2010,,
ASM,2011,,
ASM,2012,,
ASM,2013,,
ASM,2014,,
ASM,2015,,
ASM,2016,,
ASM,2017,,
ASM,2018,,
AND,1962,,
AND,1963,,
AND,1964,,
AND,1965,,
AND,1966,,
AND,1967,,
AND,1968,,
AND,1969,,
AND,1970,,
AND,1971,,
AND,1972,,
AND,1973,,
AND,1974,,
AND,1975,,
AND,1976,,
AND,1977,,
AND,1978,,
AND,1979,,
AND,1980,,
AND,1981,,
AND,1982,,
AND,1983,,
AND,1984,,
AND,1985,,
AND,1986,,
AND,1987,,
AND,1988,,
AND,1989,,
AND,1990,,
AND,1991,,
AND,1992,,
AND,1993,,
AND,1994,,
AND,1995,,
AND,1996,,
AND,1997,,
AND,1998,,
AND,1999,,
AND,2000,,
AND,2001,,
AND,2002,,
AND,2003,,
AND,2004,,
AND,2005,,
AND,2006,,
AND,2007,,
AND,2008,,
AND,2009,,
AND,2010,,
AND,2011,,
AND,2012,,
AND,2013,,
AND,2014,,
AND,2015,,
AND,2016,,
AND,2017,,
AND,2018,,
AGO,1962,,
AGO,1963,,
AGO,1964,,
AGO,1965,,
AGO,1966,,
AGO,1967,,
AGO,1968,,
AGO,1969,,
AGO,1970,,
AGO,1971,,
AGO,1972,,
AGO,1973,,
AGO,1974,,
AGO,1975,,
AGO,1976,,
AGO,1977,,
AGO,1978,,
AGO,1979,,
AGO,1980,,
AGO,1981,,
AGO,1982,,
AGO,1983,,
AGO,1984,,
AGO,1985,,
AGO,1986,,
AGO,1987,,
AGO,1988,,
AGO,1989,,
AGO,1990,,
AGO,1991,,
AGO,1992,,
AGO,1993,,
AGO,1994,,
AGO,1995,,
AGO,1996,,
AGO,1997,,
AGO,1998,,
AGO,1999,,
AGO,2000,,
AGO,2001,,
AGO,2002,,
AGO,2003,,
AGO,2004,,
AGO,2005,,
AGO,2006,,
AGO,2007,,
AGO,2008,,
AGO,2009,,
AGO,2010,,
AGO,2011,,
AGO,2012,,
AGO,2013,,
AGO,2014,,
AGO,2015,,
AGO,2016,,
AGO,2017,,
AGO,2018,,
ATG,1962,,
ATG,1963,,
ATG,1964,,
ATG,1965,,
ATG,1966,,
ATG,1967,,
ATG,1968,,
ATG,1969,,
ATG,1970,,
ATG,1971,,
ATG,1972,,
ATG,1973,,
ATG,1974,,
ATG,1975,,
ATG,1976,,
ATG,1977,,
ATG,1978,,
ATG,1979,,
ATG,1980,,
ATG,1981,,
ATG,1982,,
ATG,1983,,
ATG,1984,,
ATG,1985,,
ATG,1986,,
ATG,1987,,
ATG,1988,,
ATG,1989,,
ATG,1990,,
ATG,1991,,
ATG,1992,,
ATG,1993,,
ATG,1994,,
ATG,1995,,
ATG,1996,,
ATG,1997,,
ATG,1998,,
ATG,1999,,
ATG,2000,,
ATG,2001,,
ATG,2002,,
ATG,2003,,
ATG,2004,,
ATG,2005,,
ATG,2006,,
ATG,2007,,
ATG,2008,,
ATG,2009,,
ATG,2010,,
ATG,2011,,
ATG,2012,,
ATG,2013,,
ATG,2014,,
ATG,2015,,
ATG,2016,,
ATG,2017,,
ATG,2018,,
ARG,1962,,
ARG,1963,,
ARG,1964,,
ARG,1965,,
ARG,1966,,
ARG,1967,,
ARG,1968,,
ARG,1969,,
ARG,1970,,
ARG,1971,,
ARG,1972,,
ARG,1973,,
ARG,1974,,
ARG,1975,,
ARG,1976,,
ARG,1977,,
ARG,1978,,
ARG,1979,,
ARG,1980,,
ARG,1981,,
ARG,1982,,
ARG,1983,,
ARG,1984,,
ARG,1985,,
ARG,1986,,
ARG,1987,,
ARG,1988,,
ARG,1989,,
ARG,1990,,
ARG,1991,,
ARG,1992,,
ARG,1993,,
ARG,1994,,
ARG,1995,,
ARG,1996,,
ARG,1997,,
ARG,1998,,
ARG,1999,,
ARG,2000,,
ARG,2001,,
ARG,2002,,
ARG,2003,,
ARG,2004,,
ARG,2005,,
ARG,2006,,
ARG,2007,,
ARG,2008,,
ARG,2009,,
ARG,2010,,
ARG,2011,,
ARG,2012,,
ARG,2013,,
ARG,2014,,
ARG,2015,,
ARG,2016,,
ARG,2017,,
ARG,2018,,
ABW,1962,,
ABW,1963,,
ABW,1964,,
ABW,1965,,
ABW,1966,,
ABW,1967,,
ABW,1968,,
ABW,1969,,
ABW,1970,,
ABW,1971,,
ABW,1972,,
ABW,1973,,
ABW,1974,,
ABW,1975,,
ABW,1976,,
ABW,1977,,
ABW,1978,,
ABW,1979,,
ABW,1980,,
ABW,1981,,
ABW,1982,,
ABW,1983,,
ABW,1984,,
ABW,1985,,
ABW,1986,,
ABW,1987,,
ABW,1988,,
ABW,1989,,
ABW,1990,,
ABW,1991,,
ABW,1992,,
ABW,1993,,
ABW,1994,,
ABW,1995,,
ABW,1996,,
ABW,1997,,
ABW,1998,,
ABW,1999,,
ABW,2000,,
ABW,2001,,
ABW,2002,,
ABW,2003,,
ABW,2004,,
ABW,2005,,
ABW,2006,,
ABW,2007,,
ABW,2008,,
ABW,2009,,
ABW,2010,,
ABW,2011,,
ABW,2012,,
ABW,2013,,
ABW,2014,,
ABW,2015,,
ABW,2016,,
ABW,2017,,
ABW,2018,,
AZE,1962,,
AZE,1963,,
AZE,1964,,
AZE,1965,,
AZE,1966,,
AZE,1967,,
AZE,1968,,
AZE,1969,,
AZE,1970,,
AZE,1971,,
AZE,1972,,
AZE,1973,,
AZE,1974,,
AZE,1975,,
AZE,1976,,
AZE,1977,,
