,year,AUT,BEL,BGR,BLR,BOL,BRA,CAN,CHL,CHN,COL,CRI,CZE,DEU,DNK,DOM,ECU,ESP,EST,FIN,FRA,GBR,GRC,GTM,HUN,IND,IRL,ISR,ITA,JAM,LTU,LUX,MEX,MLT,NLD,NZL,PAN,PER,PHL,POL,PRT,SVK,THA,USA
mSSP2,2071,29.259121,26.960159,51.496593,52.066898,25.1146818464,58.079952,34.144077,49.226421,34.516148,56.368774,22.0061487739,32.847771,33.686756,24.947565,58.75526,27.199747,31.802021,30.34889,28.468044,28.127491,32.650944,35.519882,31.8544097916,30.738628,50.193272,32.99334,35.939278,33.192188,56.081238,45.928341,26.839367,29.2335886092,26.994305,27.630957,31.953287,44.212383,51.416058,32.239872,38.525921,34.134487,47.845203,21.3028332307,45.139221
mSSP2,2072,29.247881,26.925692,51.714531,52.312691,24.6985638949,58.079262,34.28421,48.997097,34.152557,56.404625,21.7199690869,32.868538,33.719688,24.892673,58.913609,26.764261,31.768793,30.156311,28.470863,28.103132,32.580956,35.563496,31.1932994845,30.747532,50.492908,33.001213,35.845154,33.21043,55.827206,46.052219,26.797728,28.6568336903,26.942787,27.600271,31.8524,43.924015,51.459465,31.815487,38.482262,34.052448,48.194565,21.0301010439,45.160137
mSSP2,2073,29.235373,26.889828,51.933002,52.559273,24.2995650335,58.07806,34.425701,48.762684,33.782013,56.440033,21.4454789624,32.887745,33.752052,24.835857,59.073402,26.31856,31.734219,29.959955,28.472687,28.077658,32.509129,35.606598,30.5581210755,30.754848,50.79591,33.008602,35.748928,33.228153,55.566296,46.176224,26.755493,28.1034492823,26.889662,27.568174,31.74852,43.630684,51.501759,31.380259,38.436684,33.967995,48.546532,20.7691703506,45.180721
mSSP2,2074,29.22167,26.852644,52.152115,52.806736,23.9169809829,58.076462,34.568653,48.523251,33.404537,56.475048,21.1822009175,32.905556,33.783916,24.777197,59.234722,25.862587,31.698372,29.759916,28.473608,28.051134,32.435535,35.649277,29.947857392,30.760675,51.102371,33.015602,35.650669,33.24543,55.2985,46.300446,26.712597,27.5724883956,26.834984,27.534739,31.641729,43.332409,51.542973,30.934109,38.389324,33.881199,48.901291,20.5195304841,45.201069
mSSP2,2075,29.206758,26.814112,52.371883,53.055046,23.5501364379,58.074463,34.713062,48.27877,33.020031,56.509617,20.9296769731,32.921959,33.815277,24.716667,59.397556,25.4131051038,31.661226,29.55615,28.473612,28.023539,32.360146,35.691505,29.3615311597,30.765003,51.412281,33.022186,35.550343,33.262234,55.023689,46.424915,26.668921,27.0630424137,26.77873,27.499939,31.532007,43.029125,51.583069,30.476851,38.340149,33.792023,49.258869,20.280692875,45.221169
mSSP2,2076,29.191628,26.775434,52.593212,53.305531,23.1983838753,58.072472,34.859016,48.029732,32.629677,56.544529,20.6874678573,32.93618,33.846863,24.654366,59.562134,24.9822222738,31.624142,29.351873,28.472494,27.995865,32.28376,35.734459,28.7982034376,30.767485,51.729046,33.02927,35.447933,33.278835,54.741219,46.549774,26.624193,26.5742395377,26.721355,27.46446,31.420134,42.725376,51.62463,30.011215,38.288513,33.701797,49.618877,20.0521900949,45.241116
mSSP2,2077,29.176949,26.73892,52.81723,53.558296,22.861102411,58.073448,35.007313,47.777405,32.234116,56.582878,20.4551522409,32.948372,33.879711,24.59017,59.73024,24.5691689011,31.591398,29.145845,28.470064,27.971962,32.208008,35.782036,28.2569721144,30.768356,52.057831,33.039993,35.34436,33.296638,54.451752,46.675205,26.582886,26.1052432944,26.663443,27.429745,31.306541,42.420864,51.669086,29.536697,38.234333,33.612808,49.980366,19.8335749416,45.261749
mSSP2,2078,29.161165,26.701193,53.042145,53.812073,22.5376967042,58.074081,35.157234,47.519878,31.831343,56.62085,20.2323260048,32.959137,33.912174,24.524149,59.899982,24.1732072225,31.557489,28.936169,28.466799,27.947126,32.130531,35.82933,27.7369704641,30.767754,52.390316,33.050446,35.238743,33.314072,54.155083,46.801064,26.540705,25.6552511054,26.60405,27.393761,31.190018,42.111431,51.712543,29.05094,38.178337,33.52153,50.34486,19.624419564,45.282288
mSSP2,2079,29.144293,26.662256,53.267994,54.066879,22.2275959063,58.074417,35.308819,47.257156,31.421293,56.658424,20.018601537,32.968517,33.944271,24.456301,60.071373,23.7936300023,31.522415,28.722832,28.462717,27.921358,32.051331,35.876339,27.2373657577,30.765684,52.726505,33.060642,35.131077,33.331127,53.851124,46.927383,26.497614,25.2234929132,26.543163,27.356512,31.07056,41.797012,51.75499,28.553764,38.120533,33.427948,50.712425,19.4243146247,45.302746
mSSP2,2080,29.126379,26.622154,53.494862,54.322758,21.9302526533,58.074505,35.462143,46.989243,31.003973,56.695629,19.8136070581,32.976566,33.976051,24.386667,60.244465,23.4297592699,31.486221,28.505884,28.457861,27.894709,31.97044,35.923122,26.7573579299,30.76219,53.066467,33.070637,35.021397,33.347847,53.539825,47.054237,26.453646,24.8092298634,26.480829,27.318048,30.948225,41.477612,51.796425,28.045099,38.060974,33.3321,51.083157,19.232868499,45.323189
mSSP2,2081,29.108683,26.582085,53.723522,54.58157,21.6451421001,58.074654,35.61731,46.716351,30.5793,56.733952,19.6169859749,32.984138,34.008331,24.315264,60.419922,23.0809451079,31.450495,28.291079,28.45232,27.868092,31.888615,35.970806,26.2961782975,30.757135,53.413967,33.081318,34.909904,33.364464,53.222256,47.183334,26.408627,24.4117530409,26.417927,27.278881,30.824318,41.156311,51.839073,27.529839,38.000877,33.235195,51.457088,19.0497065082,45.343658
mSSP2,2082,29.091908,26.543869,53.954811,54.843128,21.3717609933,58.077423,35.776089,46.43943,30.148344,56.776371,19.4283962599,32.991161,34.042171,24.241997,60.599949,22.7465644921,31.418884,28.07589,28.446213,27.844595,31.807177,36.022358,25.853088329,30.750748,53.773808,33.095432,34.79755,33.381947,52.898403,47.316387,26.365705,24.0303822558,26.355186,27.240088,30.699091,40.833267,51.884033,27.005856,37.940296,33.138248,51.834526,18.8744701864,45.365009
mSSP2,2083,29.074141,26.504543,54.187294,55.105896,21.1096267836,58.079941,35.936729,46.157104,29.709761,56.818462,19.2475098562,32.996845,34.075752,24.166908,60.781754,22.4260201782,31.386229,27.857155,28.439369,27.820274,31.724051,36.073765,25.4273784615,30.742924,54.137608,33.109413,34.683147,33.39912,52.567051,47.450146,26.321873,23.6644648805,26.291031,27.200085,30.57093,40.505188,51.92804,26.470259,37.877968,33.039047,52.215252,18.7068165792,45.386421
mSSP2,2084,29.055428,26.464157,54.421036,55.369911,20.8582767738,58.082272,36.099323,45.869392,29.263538,56.860237,19.0740121073,33.001251,34.109138,24.090034,60.965397,22.1187396352,31.352568,27.63492,28.431833,27.79517,31.639273,36.125069,25.0183669647,30.733677,54.505451,33.123302,34.566711,33.416027,52.228153,47.584679,26.277149,23.3133747319,26.225487,27.15892,30.439896,40.172066,51.971111,25.922932,37.813919,32.937614,52.599354,18.5464175721,45.407948
mSSP2,2085,29.035831,26.422756,54.656132,55.635242,20.6172673019,58.084476,36.263943,45.576305,28.809626,56.901718,18.9076012092,33.004417,34.142387,24.011417,61.150944,21.824174023,31.317944,27.409224,28.42366,27.769333,31.552876,36.176327,24.6253988487,30.723063,54.877388,33.137169,34.448299,33.432705,51.881649,47.720055,26.23159,22.9765110006,26.15859,27.116646,30.30603,39.833858,52.013268,25.363804,37.748211,32.833984,52.986908,18.3929592488,45.429649
mSSP2,2086,29.016706,26.381462,54.893124,55.902901,20.3861729582,58.086815,36.430717,45.277851,28.347931,56.944359,18.7479876859,33.008846,34.176517,23.931564,61.338661,21.5417972117,31.283642,27.184774,28.415497,27.743315,31.465778,36.228539,24.2478448158,30.71143,55.256908,33.15168,34.327812,33.449219,51.527569,47.858707,26.185041,22.6532972222,26.092085,27.073711,30.170662,39.493496,52.055901,24.796812,37.683773,32.729286,53.37838,18.2461412763,45.451538
mSSP2,2087,28.998688,26.341631,55.132568,56.172642,20.1645858345,58.091732,36.601845,44.974819,27.879026,56.990597,18.5948938854,33.013767,34.212658,23.850548,61.53001,21.271104842,31.251982,26.959108,28.407734,27.718918,31.379223,36.283859,23.8851002521,30.69886,55.648346,33.168694,34.205982,33.466,51.166214,48.002666,26.140469,22.343180291,26.026924,27.030998,30.033775,39.150906,52.099937,24.220165,37.6203,32.624153,53.774822,18.1056763176,45.474449
mSSP2,2088,28.979801,26.300817,55.373512,56.443794,19.9521148037,58.096493,36.775131,44.666176,27.402098,57.036572,18.448053497,33.017475,34.248718,23.767748,61.723324,21.0116134248,31.219387,26.730015,28.399349,27.693798,31.29104,36.339195,23.5365842596,30.6849,56.044056,33.185722,34.082081,33.482548,50.797005,48.147655,26.095043,22.0456295138,25.960464,26.987156,29.89399,38.803165,52.143066,23.631508,37.555199,32.516796,54.174881,17.9712894693,45.497593
mSSP2,2089,28.960123,26.259077,55.616043,56.716412,19.7483848299,58.101166,36.950684,44.351952,26.917145,57.08231,18.3072110881,33.020039,34.28476,23.683212,61.918659,20.7628594768,31.185926,26.497513,28.390425,27.66802,31.201277,36.394615,23.2017387259,30.669601,56.44413,33.20282,33.956173,33.498936,50.419918,48.293736,26.048815,21.7601357012,25.892744,26.942249,29.751366,38.45026,52.185318,23.030764,37.488529,32.407269,54.578659,17.842717723,45.521042
mSSP2,2090,28.939631,26.2164,55.860184,56.990513,19.553036306,58.10574,37.128506,44.032093,26.424019,57.127773,18.1721216596,33.021435,34.320786,23.596922,62.116013,20.5243986934,31.151577,26.261602,28.380938,27.641569,31.109905,36.450096,22.8800274305,30.652933,56.848553,33.21999,33.828217,33.515133,50.034828,48.440937,26.001762,21.4862102967,25.823723,26.896246,29.605892,38.092121,52.226646,22.417786,37.420246,32.295517,54.986172,17.7197094515,45.544781
mSSP2,2091,28.920105,26.173758,56.106453,57.26606,19.3657244193,58.110798,37.308792,43.707222,25.925064,57.17453,18.0425502199,33.023113,34.358112,23.510082,62.315845,20.2958051549,31.117012,26.023155,28.371649,27.615141,31.017893,36.506466,22.5709351858,30.635468,57.260853,33.237621,33.698006,33.5312,49.641239,48.5909,25.953873,21.2233845402,25.755466,26.850004,29.458612,37.733612,52.268066,21.801115,37.353203,32.182621,55.39793,17.6020239156,45.568909
mSSP2,2092,28.901918,26.131886,56.355198,57.542988,19.1861185424,58.118317,37.493118,43.377895,25.418854,57.224529,17.9182713761,33.024441,34.39764,23.422729,62.519436,20.0766705654,31.083151,25.781445,28.362749,27.590181,30.926193,36.565063,22.2739670127,30.617146,57.684837,33.256493,33.56609,33.547276,49.239544,48.74464,25.907152,20.9712086663,25.688681,26.804379,29.309294,37.373138,52.310402,21.175388,37.286747,32.068878,55.814724,17.4894307933,45.594437
mSSP2,2093,28.88298,26.089113,56.60574,57.821484,19.0139016503,58.125771,37.679909,43.042767,24.904333,57.274319,17.7990689418,33.024632,34.437237,23.333628,62.725155,19.866603524,31.048418,25.536228,28.35334,27.564598,30.832899,36.62381,21.9886473471,30.597479,58.1134,33.275478,33.432087,33.56319,48.829605,48.899677,25.859636,20.7292511344,25.620687,26.757698,29.157063,37.00742,52.351837,20.537485,37.218765,31.952919,56.235489,17.3817097289,45.620342
mSSP2,2094,28.86335,26.045494,56.858139,58.101612,18.8487697601,58.133194,37.869274,42.701851,24.381306,57.323906,17.6847355613,33.023754,34.476967,23.242825,62.933056,19.6652288257,31.012859,25.287537,28.343475,27.538443,30.738037,36.682751,21.714519279,30.576487,58.546608,33.29464,33.296005,33.579002,48.411358,49.056068,25.811365,20.4970978902,25.55151,26.709999,29.001976,36.636429,52.392361,19.887293,37.149296,31.834757,56.660324,17.2786499019,45.646683
mSSP2,2095,28.843048,26.001047,57.11245,58.383404,18.6904313948,58.140614,38.061253,42.355122,23.849695,57.373291,17.5750723487,33.021824,34.51685,23.150318,63.143166,19.4721867908,30.976492,25.035364,28.333166,27.511728,30.641621,36.74192,21.4511438208,30.554171,58.984482,33.313999,33.157867,33.59473,47.984711,49.213867,25.762348,20.274351657,25.481153,26.661295,28.844051,36.260117,52.431999,19.224682,37.078323,31.714401,57.089283,17.180049614,45.673485
mSSP2,2096,28.823624,25.956486,57.369373,58.666897,18.538607069,58.148613,38.255955,42.003895,23.315388,57.424271,17.4698885419,33.018375,34.558235,23.057722,63.355988,19.2871326229,30.93961,24.777866,28.3228,27.485264,30.544455,36.802044,21.1980992036,30.531212,59.430569,33.333687,33.017502,33.610535,47.549809,49.373058,25.712603,20.0606312562,25.411848,26.612701,28.684023,35.882507,52.472828,18.557562,37.006676,31.592678,57.52248,17.085715895,45.700836
mSSP2,2097,28.805109,25.912128,57.629208,58.951977,18.3930287951,58.158802,38.453899,41.648243,22.774006,57.478374,17.3690011711,33.013309,34.601685,22.964884,63.572666,19.1097357927,30.902594,24.515751,28.312317,27.460352,30.447165,36.863976,20.9549802028,30.507381,59.888165,33.35387,32.875381,33.626678,47.106705,49.533459,25.663795,19.8555709548,25.344015,26.564901,28.521519,35.502205,52.514923,17.880646,36.933887,31.469662,57.959915,16.9954641247,45.729805
mSSP2,2098,28.785965,25.866957,57.89114,59.238834,18.2534396105,58.16901,38.654667,41.286602,22.223909,57.532352,17.2722347398,33.007118,34.645378,22.870361,63.791679,18.9396794482,30.864763,24.249939,28.301426,27.434942,30.34831,36.926216,20.7213974883,30.48225,60.350662,33.374294,32.731125,33.642776,46.654957,49.6954,25.614273,19.6588198396,25.275097,26.516123,28.356066,35.116535,52.55619,17.191326,36.859608,31.344385,58.401722,16.9091176715,45.759327
mSSP2,2099,28.766226,25.820992,58.15522,59.527481,18.1195931241,58.179241,38.85833,40.918953,21.664988,57.586178,17.1794209205,32.999855,34.689354,22.774168,64.013039,18.7766598481,30.82613,23.980446,28.290138,27.409046,30.247892,36.988804,20.4969770014,30.45583,60.8181,33.394974,32.584736,33.658848,46.194504,49.858913,25.564041,19.4700412166,25.205076,26.466375,28.187687,34.725449,52.596577,16.489498,36.783833,31.216848,58.847969,16.8265075471,45.78941
mSSP2,2100,28.745888,25.774239,58.421474,59.817947,17.9912530814,58.189491,39.06493,40.545242,21.097111,57.639839,17.090398261,32.991512,34.733639,22.676292,64.236771,18.6203858197,30.786692,23.707251,28.278469,27.382656,30.145899,37.051758,20.2813593561,30.428101,61.290482,33.415928,32.43618,33.6749,45.725193,50.024021,25.513098,19.2889120347,25.133942,26.41567,28.01639,34.328842,52.636097,15.775012,36.706554,31.087059,59.298714,16.7474720753,45.820068
mSSP3,2011,26.096939,27.480547,36.435974,36.948177,54.292664,57.79681,28.793623,55.021709,46.538052,54.748337,44.874607,26.871914,29.144947,23.663725,51.095081,39.726692,32.580204,34.995068,24.806917,28.096462,33.852398,33.992439,54.470203,26.452496,36.95369,31.595034,36.896992,31.478468,60.618355,35.752552,28.46274,54.327568,27.502903,26.80912,32.737881,53.601524,47.753212,43.657139,36.500038,37.169582,27.050381,41.787556,40.252651
mSSP3,2012,26.669598,27.405964,36.679386,37.599472,54.170826,57.2985,28.331028,55.126991,46.852859,54.882164,44.476395,27.174835,29.584654,23.997961,51.487389,39.3857,32.028816,35.389561,25.119627,28.507057,33.772366,33.226345,54.361488,26.748915,37.637966,31.164816,37.057972,31.387518,61.144493,36.078983,27.735298,54.416874,27.631685,26.822432,32.607132,53.937805,47.70306,43.509815,36.790012,37.04623,27.452087,40.628029,40.268993
mSSP3,2013,26.680357,27.33997,36.893204,37.835178,54.147118,57.106468,28.315432,55.274162,46.569359,54.998165,44.695305,27.145464,29.558239,24.067423,51.585789,39.545647,32.173508,35.229668,25.209017,28.468216,33.718742,33.060268,54.550346,26.743959,38.207348,31.167727,37.074841,31.320921,61.28056,36.192242,27.62034,54.310696,27.597429,26.831184,32.74297,54.075127,47.951519,43.688843,36.929432,36.615704,27.584089,40.56741,40.451538
mSSP3,2014,26.860851,27.559221,37.051876,37.950909,54.110943,57.265568,28.375626,55.322666,46.633675,55.128822,44.537437,27.344601,29.805107,24.261225,51.858894,39.859825,32.36832,35.376724,25.319712,28.616848,33.823387,33.281925,54.731041,26.85108,38.451759,31.313177,37.273369,31.423433,61.399578,36.435368,27.736931,54.316086,27.700188,27.009468,32.940762,54.19997,48.180943,43.824726,37.090355,36.683132,27.96286,40.793377,40.669239
mSSP3,2015,27.04841,27.587345,37.304211,38.127258,54.073654,57.482231,28.506409,55.406158,46.551632,55.208202,44.422409,27.509085,29.956171,24.401575,52.304157,40.134636,32.371639,35.424831,25.478458,28.66556,33.910091,33.209389,54.917763,27.016516,38.992119,31.449343,37.308613,31.482426,61.507843,36.771221,27.761303,54.335327,27.810411,27.09446,33.080025,54.319546,48.430927,43.985287,37.141945,36.651871,28.394176,40.738651,40.937237
mSSP3,2016,27.241405,27.661079,37.56992,38.368649,54.03878,57.622711,28.644323,55.450733,46.309788,55.291389,44.218269,27.802099,30.108517,24.532366,52.755974,40.434059,32.466042,35.421108,25.676514,28.715162,34.027653,33.360443,55.225895,27.201479,39.632965,31.724045,37.403374,31.614679,61.63282,36.948315,27.792377,54.266964,27.902855,27.293859,33.228382,54.308949,48.678616,44.197258,37.22086,36.692238,28.789959,40.586018,41.238811
mSSP3,2017,27.459545,27.736233,37.935028,38.699085,53.886646,57.762352,28.770069,55.477692,46.183758,55.440708,43.834633,27.856434,30.300507,24.656761,53.133244,40.49556,32.575874,35.466251,25.849327,28.791151,34.088867,33.555622,55.357349,27.361198,40.216,31.819881,37.524769,31.675098,61.679733,37.382835,27.883661,54.184032,28.017607,27.42901,33.348228,54.287567,48.881062,44.264778,37.352516,36.772484,29.213913,40.408512,41.539211
mSSP3,2018,27.647259,27.848635,38.488808,39.106094,53.758095,57.927792,28.886965,55.564159,46.304413,55.619598,43.594341,28.136879,30.502478,24.829422,53.458126,40.574387,32.644577,35.59568,26.052828,28.892895,34.217846,33.729549,55.379921,27.564795,40.854656,32.030357,37.645821,31.788542,61.761845,37.789795,27.971853,54.129276,28.164402,27.589182,33.450893,54.360649,49.138008,44.369892,37.543736,36.852665,29.678371,40.37352,41.835373
mSSP3,2019,27.798052,27.926016,38.97934,39.470345,53.594448,58.067787,28.995592,55.622505,46.369011,55.779812,43.337379,28.358601,30.670984,24.968554,53.747593,40.630222,32.727497,35.665806,26.21949,28.976231,34.315411,33.880405,55.412693,27.722603,41.452534,32.181278,37.74791,31.885921,61.8269,38.12962,28.059994,54.041157,28.276804,27.708349,33.556141,54.383465,49.361416,44.443264,37.6992,36.903999,30.067984,40.288521,42.093792
mSSP3,2020,27.949169,28.005596,39.452366,39.827885,53.424946,58.205544,29.112225,55.681751,46.429562,55.939026,43.094421,28.578703,30.840813,25.108492,54.029949,40.687065,32.806156,35.735207,26.38496,29.061033,34.412819,34.027798,55.438343,27.883183,42.030827,32.327808,37.850689,31.986185,61.892952,38.453499,28.148098,53.941643,28.385777,27.830618,33.663525,54.407112,49.579918,44.518093,37.853291,36.954929,30.454197,40.20573,42.340538
